,name,stda_alpha(bohr),stda_alpha(A^3),gfn2_alpha(A^3),dft_alpha(A^3)
4128,45933691,41.7855031609101,6.191984785899464,16.193249451859696,15.768335126924159
4129,6266091,95.7701876156909,14.191705251831154,24.066854853656128,25.98715281654628
4130,63276923,44.6172449319094,6.611606440234993,19.693645288446973,19.707084752651483
4131,63278061,11.5239027132211,1.7076695235586687,23.52721681435865,23.512468138230012
4132,63286699,12.694949851285,1.881201143712668,21.24707376691684,20.907380913990504
4133,63297580,33.2688688102301,4.9299473246439485,23.72445674064073,23.267963364623927
4134,63297966,34.2039389989591,5.068510700560755,27.18038634636116,27.131138787600264
4135,63278412,38.9178081351708,5.767035398510286,24.51939999622569,24.323038508912052
4136,63281551,50.053459148731,7.417171843954704,25.08601965593709,25.560380848070178
4137,63280235,51.89159553979071,7.689556085063884,26.07560234430593,25.235856330374823
4138,63294159,8.91396739607561,1.3209162585874643,24.52914506739336,24.694982134215874
4139,63290245,12.610458619160399,1.868680810480284,24.156047972296964,22.682633755082048
4140,63277743,29.7170061513871,4.403614556543298,25.23957650755141,25.229928941923767
4141,63294182,41.994005027041105,6.222881634932087,25.145882722859692,25.43294199637246
4142,63278187,54.16609729197061,8.026603127210665,24.05339449540733,24.635708249705306
4143,63295321,9.29683812208732,1.3776519571215098,21.479592768336055,21.31933441133896
4144,63285618,7.76817007394897,1.1511262824081283,25.015578867954144,24.727582770696692
4145,63291347,54.4715143429686,8.0718613529128,23.701025329539572,27.66164005396985
4146,63655212,56.3961413441514,8.357062205083077,20.09443084503008,21.236350973024162
4147,63669930,56.938085752837296,8.437370237284197,27.25804313704441,28.49295628423059
4148,63655012,48.4261848084247,7.176034195836415,19.913523689440176,20.455417544597413
4149,63657106,39.8333095688631,5.902698978461978,22.052368613692718,22.01580255433815
4150,63651718,60.5964202815333,8.979480539419011,26.155744785336136,27.551983367625308
4151,63656867,45.453724133998,6.735560110796494,19.807973201445094,19.60928284320904
4152,63653736,16.496952442951,2.444600897758694,22.392762380303388,21.929855421797825
4153,63664806,6.239812944322081,0.9246466811543674,24.826490286269962,24.746846783162628
4154,63673464,57.809478635972006,8.566497591671512,22.59618338726223,23.266481517511156
4155,63655663,12.5929456516602,1.866085651391267,21.03810576166078,21.40676339099205
4156,63672347,61.4174910426688,9.101150910157877,26.53733316075809,27.717950244254894
4157,28752260,103.862922178605,15.390927123036585,22.82159633903689,24.95726907317514
4158,28752168,60.9904201056989,9.037865403362991,19.829374778371196,20.573965313618555
4159,19576999,109.265269962644,16.1914740294144,26.3735069604676,29.76882664832059
4160,19592363,86.57102722442369,12.828527669251228,24.365398886846947,26.17979294120563
4161,19580227,99.61286860468529,14.761132934185293,24.70317437779408,28.57742156965816
4162,19576794,33.98140767876,5.035534896877051,16.180833054901846,16.29883639329375
4163,19592190,42.521015375801895,6.3009766634632065,21.90995362233455,21.90910956221912
4164,19593978,6.069490157681639,0.8994073990160539,13.845355761683454,13.268459047690904
4165,19593383,49.5708449478078,7.345655658590898,25.406456646556602,25.619654732580752
4166,19599631,57.81746667710671,8.567681299547058,25.406477836970314,26.591746438554093
4167,15434499,84.7100564709425,12.552759718146614,23.796762729584504,31.09507981424457
4168,15445465,85.9655857804448,12.738810328875216,26.046592075194635,26.938498662940926
4169,52542416,48.7980179746781,7.231134293577675,25.53940204212536,26.38132414854157
4170,54417966,55.985490790194305,8.296209952744944,20.44228645277708,22.02469363701473
4171,54423208,71.93323282469909,10.659426106128038,22.86405881623787,23.18497992630913
4172,54414984,78.9058796124901,11.692667770376847,18.093212619560234,20.074582836617008
4173,54406109,37.9753991633988,5.627384525028251,19.44980630874864,18.734993046678145
4174,54420262,65.7808893414517,9.74774108706302,22.558929899032048,22.650033118601236
4175,54407299,7.46942733233383,1.1068570892418887,16.278989866727787,15.357863476688467
4176,54412435,70.6841140294986,10.474325437461252,21.20230079369765,22.01135701299985
4177,54411337,13.5156576841766,2.0028177339297097,21.89321037999214,22.189178666531568
4178,54972950,11.113430210448199,1.6468436557352666,27.978953459060374,27.8009336825697
4179,54969162,59.7533666028407,8.85455263004195,25.889090250196706,27.40824419768718
4180,54960488,67.23210023398289,9.962788773172758,24.195890099248427,25.209183082345056
4181,54957548,47.343853281779396,7.015648898560483,25.946428842378005,26.467271281081892
4182,54973362,59.5445369743871,8.823607211549556,25.067709063903504,26.1975751065588
4183,54966397,56.1411143091356,8.31927102389926,27.57493080745944,28.226223803933028
4184,54969912,57.838863748386494,8.570852024554654,25.17637394997548,26.67769357109441
4185,54955526,54.93695756139,8.140833056234579,25.830176306349827,26.47616236375848
4186,60167580,57.5306357881279,8.525177264263734,24.987091690873648,25.35884964073425
4187,60151745,67.7510477493985,10.039689010744617,24.2076773039222,24.692018439990346
4188,64812408,40.2121300225638,5.9588344873936165,20.811411604872426,20.431707990793182
4189,64809426,21.7936348640859,3.229489782334569,20.77970126213696,19.748576471808878
4190,64819488,6.91100710890616,1.024107588433259,24.72948323961881,24.83723945704124
4191,64811424,44.3905611365598,6.5780153020211145,24.770317463212272,24.754256018726444
4192,64804846,7.07645868823447,1.048625030716025,24.26397326847496,23.450230559493928
4193,64805997,32.3183949254437,4.789101352026875,20.79621066900497,20.768087285390667
4194,64818588,45.3520226505222,6.720489476467633,22.021993415205845,21.938746504474416
4195,64801999,27.0104384754291,4.002541825481462,23.29925138093225,22.977521330522126
4196,64805089,8.73787527434739,1.294822047529168,24.25162874110208,24.09927959488465
4197,64819836,51.559766156181404,7.640383947853742,23.83633441943789,24.19411781010157
4198,64802224,46.381359517116394,6.873021760043894,25.62867029041481,26.289449627550184
4199,64820093,50.7473197939798,7.5199915836708975,26.499065792733358,26.603601215456198
4200,64808558,6.240671900761111,0.9247739656142852,22.5780771419455,22.575940762963018
4201,64819857,6.04485583610308,0.8957569620729351,17.239905037222528,16.70486250219115
4202,64820535,53.2350149126011,7.888630684823794,26.50286421143751,26.736967455604983
4203,64807059,8.86159133658261,1.313154912211494,22.229699183091245,22.180287583854977
4204,64802764,7.16684504525609,1.0620189330312737,23.32441551586237,22.820445536569125
4205,64814903,41.31804479592,6.122714468083407,24.192374565158108,23.921457941352948
4206,64823875,51.6547440170415,7.654458242165296,26.028611638697768,26.31019548712889
4207,64805675,43.294915495777204,6.415657052741746,22.25874516471797,22.75672611072027
4208,64802205,6.203544533635559,0.9192722467167856,17.340003365135612,16.83674689522717
4209,64811401,8.28014160463323,1.2269927836825751,21.60785863890741,21.584585044523763
4210,64806622,33.111158149610404,4.906576970400017,24.229968878224224,24.30081080222059
4211,64817391,61.0032452825294,9.039765902191618,24.110622838163447,24.95875092028791
4212,64806036,45.4608388822945,6.7366144097728125,25.62028970406857,26.08050918465043
4213,64820708,10.7058509910464,1.5864465291082108,23.171337745419606,22.97159394207108
4214,64806560,42.394171062361,6.2821802388759655,26.292325448241925,26.130891986484407
4215,64811783,26.4880167357671,3.9251267599896478,23.265222540204157,22.547785667820506
4216,64808876,7.731960430586571,1.145760556406471,21.79008908396901,21.372680907398472
4217,64820122,31.501872501255804,4.668104976598591,24.24719638820309,24.00888692100604
4218,64808128,6.26039908115638,0.9276972378411582,19.145326588762924,18.804639860978067
4219,64803224,6.526872313657111,0.9671845737992788,20.060218551629426,19.816741438996036
4220,64811407,45.43912591851849,6.733396874235664,25.6635492668315,25.803403774563517
4221,18000096,1.29889017186051,0.19247604011714967,26.31141638096509,27.220049614366122
4222,18006987,45.174802303232795,6.694228079304553,22.488408350381466,22.512221337114163
4223,18008446,70.49975563072591,10.447006288139116,23.592130164426266,25.219556012134408
4224,18001739,10.140414503230598,1.5026573231612266,20.061832875874074,20.068655448165952
4225,18001020,56.8762968957481,8.428214055496433,23.891586867253853,23.98073182586352
4226,18936497,53.8942530823912,7.986319893014142,26.65935956587645,27.68386776066132
4227,18929294,54.644687928848704,8.097523080736442,17.984018417699573,17.808838601200506
4228,18948422,20.903417224320002,3.0975728813858585,14.17866955915876,13.026917968310338
4229,18927824,86.9507767395323,12.884800851147597,24.498316868244125,26.29982255733953
4230,18947655,16.5594150232858,2.4538569152256064,9.779568123902417,8.880709746796024
4231,18940851,96.2115163465827,14.257103549818359,26.199227217904824,27.1089110809088
4232,18943398,50.4913447010772,7.482059914529126,21.713951779315185,22.401082803656845
4233,18926709,55.856001237545996,8.277021543385755,22.296761804211226,22.642623883037423
4234,18939209,8.155354422930401,1.208501195161941,11.398197430779767,9.995058775594725
4235,18938138,35.630405226659896,5.279891598512598,19.301236317222894,18.986907055848068
4236,18936587,56.0449295616289,8.305017887089981,23.02874567333145,24.162999020733515
4237,25257041,58.3133326041107,8.641161191940142,22.146335354622607,22.34477261337181
4238,25252415,75.4277781096541,11.177265299179094,22.263206858189783,23.44282132393009
4239,50907413,9.800169157303369,1.452238066575,15.845546177995892,14.16053100957497
4240,50916273,79.91153516824221,11.84169083890597,19.493858659716896,22.389228026754733
4241,50918747,12.7953307586988,1.8960760884777816,20.12930656138312,19.197329345860584
4242,50915890,47.89758745024079,7.097703996313933,22.389146821532954,22.635214647473607
4243,51037434,61.229063683929205,9.073228802003051,21.413079616125497,21.24672390281351
4244,29015903,41.4773995310655,6.146328449510943,20.909678221569425,20.848107029479934
4245,29015443,43.154575829074,6.394860819231331,24.369707801881447,25.068407606632466
4246,15688516,48.593080822818,7.200765681729286,13.222987383558044,13.078782617257085
4247,15697934,8.8938945461011,1.3179417633139916,13.424924024264033,12.456406829896107
4248,15681629,34.153295383383195,5.061006076386639,12.946878219285045,12.069644733464644
4249,15684251,64.7241821502855,9.591152931940057,23.89359121365857,23.651761766829857
4250,53653587,46.026860965244,6.820490392134682,21.88646990203031,21.824644276791567
4251,53672763,15.5562654929244,2.3052052020690024,16.357834654241348,15.414173666973507
4252,53650252,50.506003024562396,7.48423205819478,16.438862202552006,16.387747220059605
4253,53658790,12.274165542916,1.818847220977008,18.803844701817354,17.795501977185626
4254,53653380,55.4310502228763,8.214050177276926,22.78675070418025,23.039758909258232
4255,53657440,48.4377674587508,7.177750570874988,21.97540918026073,22.060257967721075
4256,53666865,53.5868560882873,7.940768269442854,25.21227925370247,26.52358147136693
4257,53673722,101.544991123901,15.047444509695273,21.22564225667906,22.90787451622221
4258,53660324,23.867493199597398,3.536804479782341,19.045514109157885,18.296366301299933
4259,53672537,66.1576703433273,9.803574379825957,17.343762811260696,18.321557702216925
4260,53656799,45.053409838979796,6.676239536989223,20.26255262373105,20.065691753940424
4261,53666405,61.27539960891811,9.080095091047529,19.59139665218855,20.514691429107984
4262,53671340,47.432111860062,7.028727495983287,24.526514196029357,24.850576081056115
4263,53654077,3.9984893874239504,0.5925161498754181,28.632604815213927,29.516912639150675
4264,53275543,88.0860143065715,13.053026030019298,22.764264415167602,25.01061556923465
4265,53275626,30.2615881213171,4.484313435757374,17.108419557429258,16.9182484864292
4266,6500518,72.9847666606708,10.815247647611503,23.804854207559053,24.1718901034101
4267,9588635,68.9742051151901,10.220942584994447,21.264019725944273,23.213135021451645
4268,9583526,52.0318432528183,7.710338692418881,17.967172779721672,18.487524578846518
4269,9583216,67.90932656483051,10.063143557009408,21.089371003450417,23.279818141526032
4270,9581554,61.288783606484394,9.082078398726892,20.664240921575264,27.600884322346523
4271,49849019,60.0511513724751,8.898679866130221,24.57588919364195,24.846130539717823
4272,49845474,41.7328476148004,6.184182023799198,25.48694302430168,25.296612061998147
4273,64415618,6.11942915503568,0.9068076093389622,22.263162254591688,22.356627390273925
4274,64410434,25.4063640508475,3.7648420568748366,23.33236236555869,22.778953817411733
