name,gfn2_alpha(A^3),add_alpha(A^3),dft_alpha(A^3),subset
6999930,15.509909436986618,16.257000000000005,14.891258835,pcqc
10034724,15.432556573146195,16.127000000000002,14.898272925000002,pcqc
13682611,15.562149437807033,16.338,14.899063245,pcqc
23369393,15.751964569130607,16.179000000000002,14.904052140000005,pcqc
2737050,15.898145378556436,16.676999999999996,14.905138830000002,pcqc
12231420,15.445566153503284,16.006000000000004,14.905583385,pcqc
13633421,15.024558866665261,15.693000000000005,14.91126381,pcqc
526540,15.680641785746154,16.424000000000003,14.91837669,pcqc
20746377,15.683569619271552,16.312,14.920550070000004,pcqc
28157017,14.906958738872735,15.566000000000004,14.922624660000002,pcqc
57476014,15.394641588364875,16.031000000000006,14.926526865,pcqc
20548655,15.643183506244984,16.35,14.928403875000004,pcqc
28275661,15.574661413903652,15.986000000000004,14.93773953,pcqc
64088849,15.110023065231536,15.941000000000004,14.93823348,pcqc
57612602,14.505247768767704,14.853000000000005,14.944111485000002,pcqc
282027,14.641541990626598,15.037000000000004,14.948754615000002,pcqc
21409636,15.4920805934494,15.757,14.95631205,pcqc
51664089,15.63739911604031,16.545,14.956460235000002,pcqc
12459971,15.148685345511826,15.482999999999999,14.959917885,pcqc
44721396,15.84430113005175,16.004000000000005,14.965647705,pcqc
59116527,15.527766731988411,16.209000000000003,14.966240445,pcqc
22688889,15.394199553371134,16.209000000000007,14.967524715,pcqc
46318015,15.397693007939479,15.588,14.967722295000002,pcqc
7489,15.382867275760985,15.96,14.968216245,pcqc
4301287,15.203591930211651,15.908000000000005,14.97201966,pcqc
13063594,14.742104581240115,15.314000000000005,14.978984355000005,pcqc
19767611,15.611718261021974,15.938000000000004,14.98209624,pcqc
21793323,15.154490481576078,15.774,14.982195030000002,pcqc
14616553,15.902556096487588,15.744000000000002,14.982837165,pcqc
13950392,15.272554872069032,15.866000000000005,14.986788765000005,pcqc
53350341,15.315527401046214,16.058,14.989159725,pcqc
20689441,14.932273577654223,15.384000000000004,15.00452157,pcqc
22602403,15.55220491001798,16.179000000000006,15.005657655,pcqc
272271,15.66185640989764,15.614,15.009263490000002,pcqc
22939416,14.946412770065374,15.623,15.01440057,pcqc
11182764,15.225937295563872,16.074,15.025613235000002,pcqc
22329391,15.490551771783158,16.188000000000006,15.028478145,pcqc
20034620,15.330049502751304,16.01,15.03040455,pcqc
7144824,15.73311013920664,16.349000000000004,15.030700920000005,pcqc
58556682,15.297306016208825,15.866000000000005,15.03079971,pcqc
53748427,15.84129194311986,16.313000000000002,15.0437412,pcqc
58618871,14.106630599064708,14.303000000000004,15.055546605,pcqc
15077734,15.632198721782775,16.103000000000005,15.061474005,pcqc
18730383,15.618694352674735,15.878,15.07219272,pcqc
15926108,16.678540155557698,16.769000000000002,15.075057630000002,pcqc
18961470,15.929079381589524,16.276000000000003,15.075156420000004,pcqc
58183481,15.577249904440231,16.309000000000005,15.075650370000005,pcqc
13274614,15.492771875127502,16.269000000000002,15.078663465000005,pcqc
54222599,15.734474179473937,16.47,15.078959835000004,pcqc
45789725,15.223612425628655,16.037000000000006,15.08098503,pcqc
3389640,15.190605763038945,15.914000000000005,15.083800545000004,pcqc
22000487,15.344454686719198,16.148000000000003,15.084541470000005,pcqc
15724666,14.598331477003105,15.359000000000005,15.091407375000005,pcqc
23599824,13.77256091137718,14.220000000000004,15.09195072,pcqc
63226468,16.172917916733724,16.382,15.102965805,pcqc
43753035,15.889787019916891,16.253000000000004,15.104645235,pcqc
2775266,15.746914434170305,15.722999999999999,15.105040395000005,pcqc
20810075,15.400341661468834,16.236000000000004,15.1119063,pcqc
15633256,15.704338151111074,16.349000000000004,15.112943595000004,pcqc
21286544,15.404800687615852,16.188000000000006,15.115215765000002,pcqc
20675289,15.873240566871054,16.527,15.116944590000005,pcqc
11094836,15.228820377306464,15.884000000000002,15.117685515000002,pcqc
54076005,15.864327701041914,16.134,15.12158772,pcqc
28908514,15.169640145533426,15.840000000000005,15.121834695000002,pcqc
54158262,15.34754315247162,16.069000000000006,15.131318535000002,pcqc
10725566,15.148835752993767,15.634000000000002,15.132899175000002,pcqc
20692713,14.76862890363504,15.810000000000004,15.133689495,pcqc
45108205,15.329736833010509,16.058,15.146630985000005,pcqc
45087783,15.6310242097612,16.289000000000005,15.147717675,pcqc
4366131,15.166803149236035,15.987000000000005,15.153496890000005,pcqc
136576,16.10861153124349,16.302,15.154583580000004,pcqc
16786703,15.625106749685798,16.382000000000005,15.160066425,pcqc
19836124,15.964640600416931,16.633,15.163622865000002,pcqc
10419398,15.410341758524613,15.920000000000005,15.164413185,pcqc
20782728,15.164949951236816,16.096000000000007,15.165796245,pcqc
21908552,15.645206968477464,16.200000000000006,15.17137788,pcqc
58037074,14.046016383840644,14.608000000000002,15.17285973,pcqc
58694803,15.611518952585307,16.131000000000004,15.173156099999998,pcqc
60110725,15.21623638344016,15.987000000000005,15.18649275,pcqc
11105374,14.55248194185649,15.303000000000004,15.18669033,pcqc
7017768,16.16636652246348,16.447,15.187381860000002,pcqc
57304219,16.25758917890996,16.515,15.187974600000002,pcqc
20515827,15.083735838374656,15.974000000000006,15.189752820000002,pcqc
24812656,15.700777420683815,16.359,15.191333460000005,pcqc
31798,16.103447442240224,16.346,15.192123780000005,pcqc
450793,15.508131368636015,16.475,15.19449474,pcqc
43530024,15.390251616293307,16.160000000000004,15.197656020000005,pcqc
142737,15.766441029944625,16.736000000000004,15.19923666,pcqc
6197788,15.297557782033277,16.066,15.20526285,pcqc
3611682,15.312423079529689,15.833999999999998,15.206497725,pcqc
40975,15.104107679742096,15.82,15.206695305000002,pcqc
3481030,15.200845326588144,15.578000000000005,15.208078365000002,pcqc
58970857,15.456276796249632,16.188000000000006,15.209115660000002,pcqc
57165243,15.277828173204515,16.045,15.210696300000002,pcqc
14586515,16.1054380074668,16.387999999999998,15.21296847,pcqc
12548472,15.455022264483967,16.496000000000006,15.214894875,pcqc
57762763,14.980651884898768,14.967000000000002,15.217167045000002,pcqc
54321982,16.096258705526786,16.961000000000002,15.227984550000002,pcqc
57128458,14.313128957922627,15.137000000000004,15.22986156,pcqc
57053395,16.08899543190357,16.528000000000002,15.230602485,pcqc
62917670,16.019952618486816,16.390000000000004,15.232331310000005,pcqc
13900024,15.446540023425793,16.351000000000006,15.23351679,pcqc
5353113,15.608841847591385,16.289,15.233664975,pcqc
766140,15.397585870393224,15.913000000000002,15.240777855,pcqc
57143439,15.378328674424006,16.175000000000004,15.241617570000004,pcqc
21816624,17.420712316317026,17.622,15.242951235,pcqc
361791,15.441639851393305,16.423000000000005,15.244383690000005,pcqc
13939476,15.50450632604406,16.137999999999998,15.249668955,pcqc
20259046,15.13623027234433,15.704,15.254410875000005,pcqc
11829908,15.959992194208901,16.489,15.256485465,pcqc
538538,15.681509851784805,16.515000000000004,15.257325180000002,pcqc
4385246,15.402413135547766,15.920000000000005,15.258362474999998,pcqc
59787515,15.702236595535753,16.640000000000004,15.26582112,pcqc
54032893,15.335847377764704,15.96,15.27382311,pcqc
57286453,16.1192006625266,16.497999999999998,15.274564035000004,pcqc
18428557,15.47735444139688,16.188000000000006,15.275107380000005,pcqc
536961,16.432874206554036,16.363999999999994,15.275255565000002,pcqc
45079597,14.584313499685779,15.676000000000002,15.278169870000005,pcqc
53775707,15.734702532114015,16.484,15.278812005,pcqc
20450278,15.031015422720287,15.466,15.280787805,pcqc
62692605,16.269239460910512,16.668000000000006,15.286517625000005,pcqc
63254068,15.834832867924742,16.515000000000004,15.288691005000002,pcqc
22291228,15.807522129267076,16.688000000000006,15.289777695000002,pcqc
19027560,15.794435196490701,16.522000000000002,15.292346235000002,pcqc
12828992,15.566675887997679,15.702,15.299706090000004,pcqc
11229224,16.17868971123794,16.416,15.304201035,pcqc
59294130,15.157335183478448,15.617,15.30612744,pcqc
12557634,16.474611467778022,17.040000000000006,15.310128435,pcqc
57887825,14.76235639299142,15.417000000000005,15.310819965,pcqc
23529034,15.44304034509958,16.123000000000005,15.311709075,pcqc
53831502,15.367864462852516,15.603000000000002,15.312400605000002,pcqc
11789272,15.631813145164035,16.979000000000006,15.31630281,pcqc
12507976,15.309520289220496,16.380000000000006,15.317932845,pcqc
22689448,15.631134755555813,16.382000000000005,15.32282295,pcqc
22382014,15.706684359644715,16.099,15.32420601,pcqc
22346487,16.785165130894242,16.852,15.329639459999996,pcqc
57771384,15.33732670573738,16.414000000000005,15.330577965,pcqc
54285414,15.892284525040743,16.549999999999994,15.331318890000002,pcqc
40425119,15.714933654336765,16.66,15.331664655000004,pcqc
11228852,15.392841885046424,15.845000000000004,15.33932088,pcqc
28308965,15.206139966322052,16.096000000000007,15.344853120000002,pcqc
65232873,15.600741478534172,16.430000000000007,15.345001305,pcqc
2736842,15.615444069217595,16.15,15.347619240000002,pcqc
20480852,15.438350150802965,16.123000000000005,15.3499902,pcqc
205584,15.262175422152385,15.921000000000005,15.351966000000004,pcqc
57325953,15.191506281529367,15.878000000000002,15.354979095,pcqc
538511,15.491220381200435,16.294,15.355966995000005,pcqc
54407299,16.278989866727787,16.61,15.35818977,pcqc
54131900,14.907908010133172,15.287000000000004,15.360708915,pcqc
12523921,13.787364712218409,14.712000000000005,15.360857100000002,pcqc
53420483,16.135635384300134,16.801000000000002,15.361696815000002,pcqc
4426693,16.064472492219146,16.897000000000002,15.365154465000002,pcqc
59968719,15.777108550939989,16.617,15.368513325,pcqc
637665,15.855532049319393,16.451000000000004,15.36945183,pcqc
56965042,16.328425323702586,16.88,15.372958875000002,pcqc
54775333,15.129330495817875,15.895000000000005,15.380466915,pcqc
65082378,15.415016689795964,16.236000000000004,15.381553605,pcqc
18793792,15.30153609697692,16.414000000000005,15.38180058,pcqc
25200514,15.528213360708197,16.390000000000004,15.385307625,pcqc
20674391,15.783723368266662,16.271000000000004,15.392272320000002,pcqc
57992818,15.573633901115663,16.060000000000002,15.392914455,pcqc
58683634,16.175273905458308,16.87,15.393210825,pcqc
59911677,15.741329204217589,16.718000000000004,15.395038440000002,pcqc
59271932,15.095989380334814,15.776000000000005,15.397360005,pcqc
59092977,14.563800734657915,15.463000000000005,15.40501623,pcqc
6711434,15.34978489078381,16.175000000000004,15.405312599999998,pcqc
3866087,15.692542796278186,16.488999999999994,15.406942635,pcqc
19774494,16.300381515278232,17.031,15.408819645,pcqc
521325,15.746732759714279,16.718000000000004,15.410746050000002,pcqc
53403608,16.401246847256893,16.864999999999995,15.412178505,pcqc
64453821,15.999456746516035,16.787000000000006,15.412672455,pcqc
53672763,16.357834654241348,17.149,15.413808540000002,pcqc
12677620,14.854392731687515,15.868000000000006,15.418007115,pcqc
543904,15.236652235666845,15.987000000000005,15.43415928,pcqc
21679597,15.965633141613061,16.880000000000006,15.438604830000004,pcqc
20290678,16.078549150682143,16.56,15.438703620000005,pcqc
12530787,14.028961509050415,14.268000000000004,15.438901200000002,pcqc
57208126,15.283856475443953,16.428000000000004,15.44117337,pcqc
59281213,15.840698463351195,16.210000000000004,15.44808867,pcqc
58591589,15.334356639569268,16.106000000000005,15.44818746,pcqc
19910066,15.743797665138027,16.558000000000003,15.458906175000005,pcqc
20035166,15.918200104641745,16.455000000000002,15.462610800000006,pcqc
7057229,15.912580051281875,16.730000000000004,15.46290717,pcqc
53381459,15.825338821657972,16.997,15.47456439,pcqc
21492531,16.11567045814986,17.118000000000002,15.47535471,pcqc
14266586,15.762201317170293,15.940000000000005,15.475453500000002,pcqc
20243704,14.307674278700542,14.768000000000002,15.477775065,pcqc
20551377,15.320626585145948,15.829000000000002,15.48197364,pcqc
12540174,15.773233520740115,16.659000000000002,15.48473976,pcqc
12429786,15.655829737690027,16.326,15.486764955,pcqc
20078084,15.756822508520381,16.736000000000004,15.487308300000002,pcqc
43603881,16.01660319945783,16.780000000000005,15.48908652,pcqc
18692773,15.338552637853768,15.868000000000006,15.490815345,pcqc
2733849,15.100784193037589,15.675999999999998,15.4922478,pcqc
12181442,14.450162028751945,15.210999999999999,15.494668155,pcqc
20548548,16.110587574368367,16.64,15.494964525,pcqc
57088589,16.16575540871418,17.489,15.500299185,pcqc
45121297,16.01015508993135,16.676000000000002,15.5031147,pcqc
14687914,15.905428805300385,16.513999999999996,15.50350986,pcqc
40805404,16.036548268856794,16.662000000000006,15.50489292,pcqc
52202332,16.408873766161573,17.110999999999994,15.50933847,pcqc
53408132,15.544940302732366,16.1,15.51072153,pcqc
53416273,16.117338277075277,16.707999999999995,15.532060170000005,pcqc
918792,15.017010189288133,15.761,15.532801095000002,pcqc
21726796,16.341591387114782,16.893000000000004,15.541642800000002,pcqc
57130997,13.426264503162232,13.892000000000005,15.543618599999999,pcqc
58552883,15.863973539581965,16.578999999999994,15.546236535000002,pcqc
560834,16.06071334246349,16.847000000000005,15.553546995,pcqc
23026208,15.140706487917855,15.604000000000001,15.557004645000005,pcqc
54328046,15.466933499761078,16.164,15.562487490000002,pcqc
57122298,15.944213041598056,16.661000000000005,15.563919945,pcqc
18414310,15.968533560966875,16.95,15.56446329,pcqc
57562283,16.82626519785974,16.958999999999996,15.566192115,pcqc
13018413,15.933336431975071,16.633000000000006,15.57730599,pcqc
13844184,16.462635920336222,16.583000000000002,15.577948125,pcqc
22157349,16.169144689430492,16.87,15.580319085000005,pcqc
21122373,15.210953450298446,16.259000000000004,15.583776735,pcqc
12325218,15.786190050970564,16.493,15.58441887,pcqc
57980292,15.225597359836204,15.987000000000005,15.58649346,pcqc
23039224,16.25612615125553,17.201000000000004,15.58698741,pcqc
249157,16.927857375847207,17.06,15.600669825,pcqc
495719,16.12604679618757,16.843000000000004,15.602349255000002,pcqc
57377617,16.052841326046348,17.186,15.603090180000002,pcqc
40152160,15.95113756497129,16.661000000000005,15.604522635,pcqc
3799582,16.188620754218267,17.101999999999997,15.607881495,pcqc
22629598,16.095513929167907,16.962,15.612820995000005,pcqc
13412960,15.704980680019169,16.515000000000004,15.618699,pcqc
59710063,16.47829489514622,17.032999999999994,15.627639495000002,pcqc
57646290,16.561403697726757,16.332,15.630109245000005,pcqc
28881279,15.809206248510733,16.645999999999994,15.633122340000005,pcqc
12011931,15.340697611549494,16.005000000000006,15.64151949,pcqc
45121803,16.002109993771438,16.624000000000002,15.650213010000002,pcqc
58542414,15.361235716162984,16.402000000000005,15.650361195000002,pcqc
59020752,15.985909107472306,16.613000000000007,15.651892440000005,pcqc
6287917,16.329643698398698,16.927999999999994,15.652633365000002,pcqc
57280063,16.3885066667049,16.896,15.653127315,pcqc
11615173,14.888689045819467,15.868000000000006,15.653818845000002,pcqc
11182793,16.774807019576023,17.208,15.657177705,pcqc
14405816,16.346837866817523,17.234,15.65732589,pcqc
59949624,16.535624003505998,17.179000000000002,15.662314785,pcqc
53346648,15.801709732151963,16.688000000000006,15.66345087,pcqc
20027185,16.173984402100782,16.544999999999998,15.66443877,pcqc
642541,15.642402424631848,16.636000000000006,15.66592062,pcqc
12852790,17.174171781147415,17.458999999999996,15.667056705,pcqc
17973445,16.026461483744914,16.715999999999998,15.66927948,pcqc
65195979,16.384595775804893,16.802,15.671008305,pcqc
258162,15.373532379874124,15.890999999999998,15.672292575000002,pcqc
53485974,15.867394531826491,16.640000000000004,15.677232075,pcqc
13307979,15.393786710765527,16.584,15.67985001,pcqc
10352338,15.50983267730618,16.380999999999997,15.684493140000002,pcqc
43752848,16.921395188773158,17.202999999999996,15.690716910000004,pcqc
57765432,16.144170379115526,16.988000000000003,15.694174560000002,pcqc
59840696,16.384522720742233,16.864999999999995,15.69941043,pcqc
10534783,15.948098000173587,16.552000000000003,15.70385598,pcqc
4729017,16.257780040818087,17.186000000000003,15.708746085000005,pcqc
54544001,15.488667899548702,16.358000000000004,15.71106765,pcqc
43445037,16.38091338572967,16.941000000000006,15.71195676,pcqc
18177505,16.638006746928124,17.166,15.71343861,pcqc
23117903,16.46328689577285,17.267000000000003,15.716599889999998,pcqc
15110921,16.119970333916967,16.729999999999997,15.719316615000002,pcqc
54523921,16.058017418011232,16.906000000000002,15.722379105000002,pcqc
42608985,16.074529788573475,17.119000000000003,15.72450309,pcqc
16781557,16.247344577080575,17.037000000000006,15.73092444,pcqc
54007889,15.26064911962624,16.093000000000004,15.738383085,pcqc
1221,16.539029732725265,16.973,15.744606855000002,pcqc
10081773,16.981940053552346,16.884999999999998,15.74732358,pcqc
15647278,15.570490014281225,16.517,15.75088002,pcqc
22261553,16.372359126901816,17.110999999999994,15.752114895000002,pcqc
24981,16.038679165004947,16.682000000000002,15.754485855,pcqc
57609469,15.790793260841653,16.176000000000002,15.756264075,pcqc
12373962,15.346667973566825,15.473000000000004,15.756955604999998,pcqc
63215519,16.712593594947865,16.936,15.75927717,pcqc
22902948,16.390710914285133,17.162,15.76569852,pcqc
45933691,16.193249451859696,17.032,15.768020085000002,pcqc
57038310,16.13129905509405,16.715000000000003,15.769798305,pcqc
13953226,16.026929006508993,16.892,15.771971685,pcqc
53941140,14.960622202029667,15.950000000000005,15.772366845000002,pcqc
54278443,16.42594716404071,17.096000000000004,15.776614815000002,pcqc
53725456,16.183303145854108,16.822000000000006,15.795730680000002,pcqc
21639719,16.209899337834006,16.822000000000006,15.797508900000002,pcqc
18442053,16.935629071214812,17.348,15.808573380000002,pcqc
124864,16.022317350109365,16.769999999999996,15.809363699999999,pcqc
57785914,16.186145773170526,16.666000000000004,15.810302205,pcqc
25225202,16.18575041636084,16.905999999999995,15.810796155,pcqc
2773674,16.038516902746107,17.020999999999994,15.810894945,pcqc
57109233,15.912896129271033,16.247,15.812574375,pcqc
45791005,15.955428549655721,16.661000000000005,15.81815601,pcqc
11550043,16.40904654953492,17.333000000000002,15.818254800000002,pcqc
425109,16.612087907263476,17.274,15.82526889,pcqc
21762898,16.03065362922693,16.610000000000007,15.82833138,pcqc
10261202,15.149251559293615,15.869000000000002,15.831146895,pcqc
54056850,16.296957262970054,16.774000000000004,15.833764830000005,pcqc
12324586,16.048066962833733,16.605999999999998,15.837568245,pcqc
43365287,16.823151244336973,16.898,15.841964400000005,pcqc
910865,16.120413258018974,16.419000000000008,15.844779915,pcqc
5370121,15.388723239181207,16.293000000000006,15.845273865,pcqc
23033503,16.41216939414036,17.122999999999998,15.849423045,pcqc
57538857,16.576866327794313,17.107,15.854807100000002,pcqc
62861356,15.928597336723746,16.661000000000005,15.86715585,pcqc
54212207,16.130662157204984,16.415000000000006,15.872391720000005,pcqc
22098905,16.166404457749568,16.826,15.875454210000004,pcqc
6147645,15.662090393556745,16.476000000000006,15.878516700000004,pcqc
14344971,15.177951529619492,16.402,15.883604385,pcqc
22038367,15.9384591774439,16.541999999999998,15.884987445000002,pcqc
10844636,16.466415964136168,17.331000000000003,15.896694060000002,pcqc
59583526,16.603925596996945,17.278000000000002,15.897533775,pcqc
20748339,15.104682932791267,15.363000000000005,15.902868434999998,pcqc
57814913,16.470292179813736,16.914,15.910080105,pcqc
57946265,16.553077495169553,17.253000000000004,15.912994410000005,pcqc
60702394,17.046046093312928,17.250000000000004,15.913834125,pcqc
50989680,16.56923540790243,17.363,15.924009495,pcqc
12660914,16.137081222528053,16.977000000000007,15.927170775000002,pcqc
13609170,16.681396119498128,17.347,15.929245364999998,pcqc
57201735,16.933808770221493,17.779999999999994,15.932307855,pcqc
14423022,16.429913476022733,17.193999999999996,15.935765505000004,pcqc
565879,16.594911669194715,17.137999999999998,15.938284650000002,pcqc
12544617,15.045544785476231,16.020000000000003,15.943273545000002,pcqc
5369382,15.194357503559045,15.906000000000002,15.944557815,pcqc
60063454,16.14139354581091,16.934,15.945051765,pcqc
58455869,16.597852542974707,16.473999999999997,15.95083098,pcqc
22853239,15.98760745244824,16.585000000000004,15.952954965,pcqc
547362,15.931541766936808,16.912000000000006,15.953547705000005,pcqc
57450985,15.426464847850331,16.145000000000003,15.95478258,pcqc
3019039,16.33867940935349,17.125000000000004,15.964908555,pcqc
59403353,16.352850461477562,17.310000000000002,15.96495795,pcqc
23432526,16.624929297973267,17.278000000000002,15.96614343,pcqc
22644319,17.42179836206597,17.983999999999995,15.967526490000004,pcqc
22088689,15.645603658949554,16.027,15.972021435,pcqc
10103381,16.443491937486414,17.283000000000005,15.972416595,pcqc
58866125,16.588092060597063,16.586999999999996,15.974293605000002,pcqc
20591510,17.564356203485804,17.738000000000003,15.97691154,pcqc
58134344,15.98601357769375,16.548000000000005,15.977059725,pcqc
53859427,15.41117500115612,15.875000000000005,15.978887340000002,pcqc
59694051,15.746528561182144,16.364000000000008,15.98264136,pcqc
10845918,16.781664415275053,17.114,15.98333289,pcqc
20144247,16.401718815562305,17.179000000000002,15.98540748,pcqc
12738744,15.757936116625626,16.694000000000006,15.991285485,pcqc
21888199,16.918812477440323,17.695999999999994,15.991680645,pcqc
25097568,16.351538137674506,17.310000000000002,15.995533455,pcqc
13981610,15.664709854697973,16.741000000000003,15.99578043,pcqc
22082794,15.970482041735446,16.767000000000003,15.99973203,pcqc
12700151,16.466782573111864,17.374000000000002,16.000324770000002,pcqc
20706003,17.171022559663367,17.670999999999996,16.000670535,pcqc
298130,16.055908601385056,16.845999999999997,16.00477032,pcqc
59571066,15.859077813090813,16.453,16.006350960000002,pcqc
39198133,15.9668242503223,16.23,16.007437650000004,pcqc
102990,16.27335603218977,17.415000000000006,16.01237715,pcqc
64371994,16.573728516533038,17.274,16.012920495,pcqc
43703317,16.73721522565,17.275000000000006,16.018798500000006,pcqc
18681837,17.057221887867964,18.24,16.01939124,pcqc
23576919,16.455486452571265,17.255,16.020033375000004,pcqc
11030039,16.305027698715588,17.249000000000002,16.027689600000002,pcqc
21134162,16.08361114041934,17.031000000000002,16.0286775,pcqc
54551471,16.223167796881693,16.991999999999994,16.02877629,pcqc
53883990,16.448699740979517,17.192,16.039396215,pcqc
12667602,15.542513778085215,16.234000000000005,16.044533295,pcqc
35017,16.009615993951723,16.203000000000007,16.048287315,pcqc
20401086,16.145414389766685,16.712,16.04991735,pcqc
53442647,16.128799623568952,16.410999999999998,16.06453827,pcqc
23273701,16.540191797231092,16.951,16.07145357,pcqc
6932226,17.19845821803264,17.666,16.07165115,pcqc
58430287,16.439182281528364,17.283000000000005,16.071848730000006,pcqc
57091139,16.572218069770994,17.265,16.072194495,pcqc
45085591,16.41108112562075,17.404000000000003,16.076294280000006,pcqc
57574113,16.362367772744005,17.246000000000002,16.078023105000003,pcqc
45788270,16.279655660635555,16.811999999999998,16.082715630000006,pcqc
54280172,16.329213814551284,17.072999999999997,16.088247870000004,pcqc
12554629,16.247973176625813,16.926000000000002,16.08972972,pcqc
18172020,16.51858972639064,16.986,16.09101399,pcqc
24688910,16.35810049761338,17.224000000000004,16.09654623,pcqc
54199494,15.844530519984806,16.619999999999994,16.097632920000002,pcqc
12659432,16.531404888406534,16.984,16.09852203,pcqc
58948435,15.69609137555912,16.457,16.099608720000006,pcqc
19733909,16.909684595595113,17.698,16.099855695,pcqc
2801288,16.167899048747508,16.838,16.104745800000003,pcqc
54087070,16.647100546289735,17.340999999999998,16.106869785000004,pcqc
23135679,16.371175871982278,17.171,16.107166155,pcqc
30030317,16.838292017211646,17.414,16.10998167,pcqc
14561592,16.691893820814368,17.592000000000002,16.111908075000002,pcqc
428819,17.874675882942928,17.813,16.117193340000004,pcqc
3786664,16.141372059027773,16.816000000000006,16.11798366,pcqc
11084277,16.255584536135814,17.046,16.12420743,pcqc
13667588,16.389672287643798,17.262000000000004,16.128899955,pcqc
23557630,15.853969737908402,16.527,16.134530985000005,pcqc
59810890,16.596076252840636,17.347000000000005,16.137297105,pcqc
5385012,16.706498609588355,17.275000000000002,16.14416301,pcqc
10888404,16.080688641543546,16.575,16.145299095000002,pcqc
54570087,17.448752568308304,17.666999999999994,16.147472475,pcqc
21679016,16.407599525829312,17.508000000000006,16.153054110000006,pcqc
22131098,16.13697245494998,16.759999999999998,16.16668713,pcqc
5155733,16.40224516765676,16.452,16.167131685,pcqc
11819199,15.718704658869324,16.546,16.171527840000003,pcqc
21666417,16.470026336441705,17.179999999999996,16.17182421,pcqc
13761439,15.602011717879233,16.49,16.17508428,pcqc
287797,16.80232625412246,17.297000000000004,16.178986485,pcqc
14381111,15.55386250419832,16.129,16.18012257,pcqc
16794552,17.14394061819991,17.429999999999996,16.18259232,pcqc
341078,17.599500726905102,18.113,16.183679010000002,pcqc
13718941,15.725272946196652,16.576,16.19089068,pcqc
24971823,17.088742109618867,18.023,16.19474349,pcqc
22593577,16.874541998577065,17.555999999999994,16.20264669,pcqc
20234789,17.063818478475152,17.71,16.214649675,pcqc
19738527,17.103615705459102,17.610000000000007,16.215637575,pcqc
45116647,16.590627501007006,17.337,16.217119425000003,pcqc
53419505,16.713163809716857,17.774000000000004,16.218700065,pcqc
58135666,16.516314942887835,17.486000000000004,16.219687965000002,pcqc
57066833,17.068112130484387,17.118,16.23425949,pcqc
22086147,16.305725500520992,17.063,16.23544497,pcqc
22392033,16.50902707060255,17.512999999999998,16.24324938,pcqc
64062608,16.85006870077092,17.158000000000005,16.244879415,pcqc
12434795,16.865067957246318,17.714000000000006,16.253227170000002,pcqc
14555307,16.930952509911638,16.991000000000003,16.256042685,pcqc
11094902,16.892447157240596,17.804000000000006,16.258314855000002,pcqc
427393,16.805024994084224,17.734,16.258907595,pcqc
53641211,16.60746187694685,17.586000000000006,16.262464035,pcqc
276352,16.145791668041596,17.164,16.268095065,pcqc
18710015,17.052815319108742,17.445,16.272540615000004,pcqc
53406222,16.242809976730804,16.887,16.275504315000006,pcqc
18741290,17.12941155181339,17.429999999999996,16.27614645,pcqc
53385573,16.734348444225645,17.212,16.280888370000003,pcqc
59119710,15.730322636602821,15.896000000000004,16.281382320000002,pcqc
58650208,17.009920290735558,17.602000000000004,16.283209935000002,pcqc
20566501,16.835399599832243,17.234999999999996,16.286371215000006,pcqc
58677266,17.077220155578278,17.730999999999998,16.28691456,pcqc
14242125,16.289416883936756,17.143000000000004,16.28770488,pcqc
1257602,14.859299868401434,15.454,16.288248225,pcqc
64458829,16.174014928151305,17.170000000000005,16.29136011,pcqc
57816391,16.860603448264982,17.185000000000002,16.291409505,pcqc
21419745,16.587826513594457,17.525000000000002,16.294620180000006,pcqc
787404,17.27987460302569,17.316,16.29620082,pcqc
10910387,17.051101711107542,17.500999999999998,16.29649719,pcqc
54675766,16.204366861638498,16.369999999999994,16.29758388,pcqc
19576794,16.180833054901846,16.773,16.298571780000003,pcqc
23454488,16.287965859243936,17.143000000000004,16.304252205,pcqc
25220813,16.51688426854856,17.09,16.30963626,pcqc
45082475,17.12315489693388,17.936,16.310574765000002,pcqc
17802347,17.028171016145784,17.607999999999997,16.311068715000005,pcqc
12674250,14.900104010498511,15.356000000000002,16.311216899999998,pcqc
56638073,16.246245046522905,16.793999999999997,16.31141448,pcqc
12446853,16.804843023258773,17.661999999999995,16.316798535,pcqc
5791231,15.925518799346975,16.633000000000006,16.317934620000006,pcqc
6950884,15.910860367707512,16.509000000000004,16.31832978,pcqc
13032383,16.169633254423573,16.746,16.31941647,pcqc
50896648,16.88242557340168,17.718,16.32326928,pcqc
19432020,16.660912695043102,17.592999999999996,16.32376323,pcqc
11332924,17.28415032468486,17.347,16.326973905,pcqc
65165714,16.51456725240304,17.283000000000005,16.329394259999994,pcqc
17777677,16.142832863911536,16.935000000000006,16.33324707,pcqc
42802,16.516218474640795,17.486000000000004,16.348312545000002,pcqc
74173,16.355808524684065,17.201000000000004,16.350979875,pcqc
22981425,16.024604432943207,16.634000000000004,16.351622010000003,pcqc
14105178,16.770736978296107,17.102,16.35280749,pcqc
57514873,16.867994308924604,17.524,16.35310386,pcqc
64538381,16.813253691101405,17.637999999999998,16.35557361,pcqc
16686488,16.24062425223948,17.119000000000003,16.359377025000004,pcqc
45091755,16.65765989244587,17.570999999999998,16.363723785,pcqc
62549526,15.930989927072012,16.663000000000004,16.365897165000003,pcqc
