ID,SMILES
53731921,CC(C)(C)C(CCl)(C(=CCl)Cl)O
21862014,C1=CC=C2C(=C1)C=CC3=C2C(=O)C(=C(O3)N)C#N
56830919,COC1=C(C=CC(=C1)CC=C)OC2CCNC2
59276543,CC1=CC(=CC2=C1C=NN2C)N
64953322,CC1CCCCC1CN2CCNC(C2)C3CC3
18927824,CCCC1=C(C2=CC=CC=C2C=C1)C=C
62598708,CCCCCNCC(C)OCC1CC1
53849866,CCCCCC1=CC(=C(C=C1)C(=O)O)N(C)C
63776087,CCNC(C)C(CCC1=CC=CS1)C(C)C
20545469,CC1=C(N=C2C=C(C(=O)C=C2N1)OC)C
18371107,C=CC(CCCC(=O)O)CCC(=O)O
53717269,CCSC1=NNC2=CC=CC=C2C=C1
571169,C1=CC=C(C=C1)C(=O)N(CCC#N)CCC#N
239613,CCCC(=C(C#N)C(=O)OC)C
14492008,CCOC(=O)CC(=O)OCC(=C)C
63914344,CC1CCN(C(C1)C)CC(=O)C2CC2
19894972,C1=CC(=C(C=C1C(C(=O)O)N)N)O
13201809,CC(=O)CC(=O)CC1=CC(=CC=C1)Cl
5089876,CC1=CC(=NC(=O)C2=CC=CC=C2)C=C(C1=O)C
64501972,CCC1COC(CN1C2(CCC(C2)C)CN)C
19576999,CCN1C(=CC=N1)/C=C/2\CC3=CC=CC=C3C2=O
11628841,CC1=C(C=C(C=C1)CN(C)C)C
21630053,C[C@]12CC[C@H](C1)C([C@H]2OC(=O)CCl)(C)C
54219550,C(CCC=CC(=O)O)CCN
12540174,C1=CC(=C(C=C1F)F)C(=O)CC#N
62721611,CCCC(C1=NC(=NN1C)C2CC2)N
64230732,CC(COC1=CC=CC2=CC=CC=C21)CCl
11789139,CC/C(=C/NO)/C
53690677,C[C@](CC1=CC(=C(C=C1)O)[N+](=O)[O-])(C(=O)O)N
18445624,COC1(CC=CC=C1)F
327717,COC1=NOC(=C1)C(=O)O
439954,C(CCN)CC(=O)C(=O)O
53890172,CCC(C(=O)OC(=O)C1=CC=CC=C1)O
56602736,CSCCCC(C(=O)O)O
11402032,CC1=C(CC2=C(C1)C3=C(O2)C=CC(=C3)Cl)C
20555715,C1=CC2=C(C(=C1)NC(=O)C(=O)O)OC(=O)C=C2
20735595,CCOC(=O)C(C)N(C)CC(C)C
64229060,CC1CCCC(C1)CCNCCCOC
58219411,CC1=CN=C(C(=N1)C)C2=CC=CC3=CC=CC=C32
53225105,C1=CC=C(C(=C1)C=O)C2=CC(=CC(=C2)N)C(=O)O
53653587,C1CC2=C(C1)C=C(C=C2)C(CN)C(=O)O
62575332,CCOCCNCCN1CCC(CC1)C
44298689,CCN(CC)C(=O)C1CCCN(C1)CN2CC2
16750601,CCOC(=O)/C(=C/C(=C(\[O-])/OC)/C)/[N+]#N
65050260,CC1CCCC1(C2=C(C=C(C=C2)C)C)O
21318737,COC1=C2CC3CC=CCC3CC2CC=C1
64993388,CC(=O)C1=NC(=CS1)C2=NC=CS2
64478828,CCC(CC)(CO)NS(=O)(=O)CC(C)C
3022735,CCC(CO)(COCC)COCC
43400296,CC1=CC=C(S1)CNC(C)C2=CC=CO2
43184918,CCCCC1CCC(CC1)CN
59830079,CC1CNCC=C1C2=CC=CC=C2
10262451,C1=CC2=C(C=C1[N+](=O)[O-])C(=NN2)[N+](=O)[O-]
65240186,CCC(C)C(CCO)NCC
20528435,C1CSC(=N)C1=O
5331489,CC(C)C/C(=N\NC1=CC=CC=C1[N+](=O)[O-])/C
1534803,CC1=NC(=CS1)C(=NO)C#N
62853335,CCNCC(C)C1=NC(=NO1)C
6541017,C[C@@H]1[C@H](N(CCC1=O)CCC2=CC=CC=C2)C
5791231,CC(C)C1=C2CCN=C2ON1
57482418,CCC1=C(C(=NC=C1)CC)NC
22770136,CCC(C)(C(C)(CCCS)O)O
3708489,CC1CCN(CC1)C(=O)CCC2CCCCC2
58205594,C(CCN=C=O)CCOC#N
18712965,CCC1=NC=CN1CC2CCCNC2
12783109,CC1(C(C1C(=O)Cl)C2=CSC=C2)C
10823459,CC(C)(OC)OC1CC(CC1=O)(OC)OC
45077030,CC(=C)COCC1=NC2=CC=CC=C2S1
45087151,CN(C)C1=CCC=CC1
21335717,CCCCCC(=O)C1=C(C(=CC=C1)F)F
23041229,CCC1CCC(CC1)C2CCCC(C2)O
65164913,CCCNCC1=CC=NN1CCC2CCCO2
20721108,CCCCCC1CC2=CC=CC=C2C1
64819488,CCC(C)SCCCC(C)(CO)NC
57377617,C1C(CN1CCCl)([N+](=O)[O-])[N+](=O)[O-]
54687849,CC(=O)C1=C([C@@H]2CSCN2C1=O)O
30030317,C[C@H](C(=O)O)NC[C@H]1CCCO1
64451788,CCNC(CN1C=CC(=N1)C)C(=O)O
40466120,CC(C)(C)C[C@@H]1CCCN1
25220813,CCN1C(=C(C=N1)Cl)C(=O)Cl
62712851,CC1=C(C(=NN1C2CCCCC2O)C)C(=O)O
10774390,COC(=O)C1=C2C=CC=CN2C(=C1)C#N
58781723,CC(C)CCC1=CC=C(C=C1)OCC2CO2
57074975,CCCCC=CC=COC(=CC=C)CCCC
20770562,CC1CNCCN1C2=C(C=C(C=C2)F)F
63954916,CCN(CC1CC1)CC2=CC=CC(=C2)CN
118168,CC1(CC(=C(C1=O)O)N2CCCCC2)O
7175682,C1CC(=O)N(C1)CCC(=O)[O-]
59472584,CC1=CN(C=N1)C2=C(C=C(C=C2)C#C)F
353133,C1=CC(=NC=C1C(=O)N)NN=O
25969898,CN1C=CN(C1=S)C([C@@H](F)Cl)(F)F
57245216,CCC(N)OC1=C(C=C(C=C1)N(CC)CC)C
63986640,C1=CN=CN=C1C2=NC=C(S2)CN
101303,CCCCNS(=O)(=O)C1=CC=C(C=C1)Cl
20811559,CC1CCN(CC1)C2=NC=C(C=C2)C(C)C
18736324,CCC#CC1=CC(=CC=C1)Cl
5037477,CCN(CC)CC1=C(C(=CC=C1)OC)O
544171,CCC(CC)C(=C1CCCCC1)C(=O)C
23635201,CC[C@@]1(CCC(=O)C1)C
26722625,C[C@H]1CCCN(C1)[C@@H](C)CO
58973505,CC1=CC=C(C=C1)C(=O)NC2CCOCC2
28881279,CC1=C(C(=C(C=C1)F)N)C(=O)O
57612602,CCOC(=O)/C(=N/NC)/Cl
2837720,CN(CCO)C1=C(C2=NON=C2C=C1)[N+](=O)[O-]
13276673,CN(C)/C=C(\C=O)/C1=NC=CN=C1
10726375,COC1=CC=C(C=C1)C2=NCCCO2
64174484,CCC1=CC=C(C=C1)C2(CCCOC2)N
10331552,CC(C)(C)C(=O)C[C@H]1N(O1)CC2=CC=CC=C2
59648649,CC1=C(C2=C(N1)N=C(S2)F)F
11804987,CC(C)C1CCCCC(=O)C1
57901941,C1=CC(=C(C=C1Cl)C(=O)C(F)F)N
64072969,CCN1C(C(CC1=O)N)C2=CC=CS2
62880534,CCNC1=C(N=NS1)CN2C=CC(=O)C=C2
65000573,CC(C)C1=CC=C(C=C1)C2(CC(C2)(C)C)CN
21541206,CC1C=CC2=C(O1)C=CC(=C2)N
65232873,CCCC(CN)CNC
19767611,CCN1CCN(C(=O)C1=O)C=O
11085782,CCOC1CC(CO1)CC2=CC(=CC=C2)OC
64798493,CCCN(C)C(C)CC(C)(CO)N
64906687,CC1=CC(=CC=C1)C2(CC(C2)(OC)OC)CN
10558918,CC(C)C1=CC2=C(C=C1)NC=C2
21187507,CN1C(=CN=N1)C=O
732500,CCC(=O)NC1=CC=C(C=C1)N2CCCCC2
14613217,CC(C)(C#C)C1=CNC2=CC=CC=C21
26191491,CC(C)C1=CC=C(C=C1)O[C@@H]2CCCNC2
62929631,CN1C=CN(C(=O)C1=O)CCNCCN(C)C
20697129,COOCC#CC1=CC=C(C=C1)C(=O)O
64752898,CC1CC(CC(C1)N2CCCNCC2)C
57114191,CC(C)(C)CC(C)(C)C(=O)C(C)(C)C
21849023,CC(C)CCCCCSCCO
43543488,CCN1C=C(C=N1)NC(C)CC(C)C
11745240,COC1=CC2=C(C=C1)SCCC2
14565970,CC1CCCC(CC1=O)(C)C
65050105,CC1CCCC1(C2CC(CC(C2)C)C)O
59889460,CC1(CSCC(CS1)S)C
18793792,CC1=CCC(=C1)C(C)C
54199494,C1=C(C(=CC(=C1O)Cl)F)NCl
63973651,CC(CCN1CCC(CC1)COC)N
62585691,CCNCCN(CC)C1=CC=CC(=N1)C
12663463,CCC(C)C(C(Cl)(Cl)Cl)O
64954480,CCC(C)(C)N1CC(NCC1C)C
22021903,C1=COC(=O)N=C1
63804045,CC1=NN(C(=C1C=O)SC(C)(C)C)C
20641590,CC(C)OCCCC(=O)N(C)C1=CC=CC=C1
63346073,CCC1=NOC(=N1)C2CCCC2O
12646368,C1CCC(CC1)S(=O)(=O)C2=CC=CC=C2N
10727598,CC1=CC(=C(C=C1)C(=O)OC)N2CCCC2
10609557,CC1=C(C2=CC=CC=C2N1)CCCC(=O)OC
59657911,CC1CC(COC1=O)N
24278749,C1CC(OC1)CN2CC3=C(C2)C=C(C=C3)N
10013753,CCCCC(CCCC)(C1=CC=CC=C1)O
62609859,CNC1CCCC1CN2CCN(CC2)C3CC3
21698433,CC(C1=CN=NS1)Cl
44477492,CC1=C2C(=CN1)C(=O)C3=CC=CC=C3C2=O
19736971,CC(C)(C(=O)CC(=O)O)C(=O)O
17959923,CCOC(=O)OC1=CC2=C(N1)C=CC(=C2)N
22981425,CC(C)C(C)CCOOC
12610997,CC1(CC(C(N1)(C)C)C(=O)O)C
63752487,CCCN(C1=C(C(=NN1C)C)C#N)C(C)C
10176173,CC1C=CN(C(=O)C1=O)C
56725196,CCN1C(=CC=N1)C(=O)N2CC(CC(C2)C)C
63285618,CC(C)(C)CCN(CCCN)CCOC
12744260,CC1=CC=C(C=C1)NC2=CC=CC=C2C=O
35766151,CCSC1=NN=C(O1)C2=CC=C(C=C2)C
735738,COC1=CC=C(C=C1)COC[C@H]2CO2
21327330,CC1=CC(=C(C=C1C)OC(=O)C)C(=O)O
23325908,C1CC(=O)C(=C1N)O
59511930,CC1(CCCN1)C2=CC(=CC=C2)OC
64746940,CC1CCC(CC1C)OCC(C#N)NC2CC2
13552196,C[N+](C)(C)C[N+](C)(C)C
6339445,C[C@@H]1CN([C@H](/C(=C\C2=CC=CO2)/C1=O)C)C
18465603,COC(=O)C1=CC=CC=C1CC(=O)[O-]
63251716,CC(CCNC1=C(C=C(C=N1)Cl)Cl)N
20502129,C1=CC(=C(C=C1C(=O)O)Cl)OCCO
15147727,CC(CO)N(CC=C)CC=C
59156404,COC(CO)CF
12398169,CN1C(=O)CC2=C1C=C(C=C2)OC
21845277,CCC1=C(OC(=C1)CC#N)C(=O)O
64058362,C1=CN=CC=C1C2=NOC(=N2)CCCCN
13959889,C1C(C(CN1)Cl)CN
64978681,CCC1CNC(CN1CCC#N)CC
54386345,CC(COC(=O)C)COC(=O)C=C
20590166,CNC1COCCN(C1=O)C2=CC=CN2
3164609,C1=CC2=C(C=C1Cl)NC(=N2)CCCC(=O)O
18786533,C=CCCCCCC1=CC2=C(C=C1)OCCO2
64473059,CC1=C(C(=CC=C1)OCC(C)(C(=O)OC)O)C
21725643,CC(=O)C1=CC=CC=C1[O-]
19592190,CCCC(C1=CC(=C(C=C1)Cl)Cl)N
20494295,C1=C(C=NC(=O)N1CC(=O)O)F
24904240,CC1=C(C=C(C=C1)Cl)C2CCCNC2
73249,CC1=CC(=NC(=N1)NC2=NC3=CC=CC=C3N2)C
54103825,C1=CC(=C(C(=C1)O)C(=O)OCN)O
43142908,C1=CN=C(C=C1N2C=C(C=N2)[N+](=O)[O-])C(=O)O
59287442,CC(C)CCOCCO[N+](=O)[O-]
18401507,C1=CC=C2C=NNC(=CC2=C1)CN
20679285,C/C(=C(\C)/OC)/N(C)C
63387648,C1CC1N(CCCC2=CC=CC=C2)CCCl
22672480,CCCCC1(CC(=CC=C1)O)O
23467663,C1=CC=C(C=C1)CCC2=C(C=CN=C2)C#N
11241177,CC(=O)CCC(=O)N(C)C1=CC=CC=C1
60054031,CC1C=CCN(O1)C2=CC=CC(=N2)C
11492108,CC1C(=C(C(=O)S1)C)N2CCCC2
43833508,C1CC[N+](=C2N=C(CS2)N)C1
17859950,C(OCl)(F)F
19100328,CCC1=CC(=CC=C1)OCC(C)Cl
62930381,CCNCCN1C(=O)CC(CC1=O)(C)C
56617184,C[C@H](CCC1=CC=C(S1)C(=O)C)OC(=O)C
12389455,CC(=O)CCC(=O)CO
53401768,C1=CC(=C(C=C1C=CC(=O)O)[N+](=O)[O-])O
44630630,CCCCC1CN(C(=O)CN1)CC
64293607,CCNCCCCCCOCCN(C)C
264262,CC1(CCCN1S(=O)(=O)C2=CC=CC=C2)C
53695651,C1CN(CCN1)CC#CCCl
16099886,CCOC(=O)CC1=CNC2=C1C(=CC=C2)F
40466465,C1CC1[C@@H](C2=CC3=C(C=C2)OCCO3)N
25119111,CCCC(=O)N1CC[C@@H]([C@@H]1C(=O)O)O
62763557,CCN1CCC(C1)CNCC2=CN=CN2
64751645,CC1CC(CC(C1)(CC2CCCC2)N)C
64157967,CCCC1=NC=CN1C2=NN=C(C=C2)C
10584217,C1=CC2=NC3=NNC(=C3C(=O)N2C=C1)N
43400460,C1=CC=NC(=C1)NCCC2=CC(=CC=C2)F
324444,CCC1=NN=C2N1C(=CC=C2)Cl
19813164,C1C(O1)CCCC2=C(C=C(C=C2)Cl)Cl
59116527,CC(C(=O)C(C)(C)C)OC
43796480,CC1CN(C(CO1)C)C2CCCCC2=O
20810075,CCC1CC(CN1)C(=O)C
59191988,C1=CC(=CC=C1[N+](=O)[O-])OC2=NC=NC=C2
53999526,C1=CC=C(C(=C1)C2NN2)O
58913959,CC(CCCN(C)C)N1C(=C(C=N1)N)N
377597,C1CC2C=CC1C34C2(C(=O)NC3=O)C(=O)NC4=O
62780689,CC1=C(SC(=N1)N(C)C(C)COC)CO
20092189,CC(=O)OC(C)(CC(C)(C)C)C=O
23579805,CC(=C)CC1(CCCCC1)C
119782,C1CCC(CC1)C2=CC=C(C=C2)C3=CC=CC=C3
57060130,CCC1=C(C(N=CC1N)C)C2=CC=CC=C2
64761758,CC1CCC(C(C1)(CN)N2CCCOCC2)C
18760614,CC1C(S1)SC2C(S2)C
57570520,CC1CCCCN1CCC(C)(C)C
57839061,C1=CC=C(C=C1)C2=NC=C(C(=N2)Cl)C=O
19037463,C1=CC(=CC=C1OCOCC(=O)O)Cl
20692443,C1CNC(=C1)CC2=NCCN2
12729702,C1CC2C1COC2=O
2736735,C1=CN(C=C1)C2=C(C(=CC=C2)F)C#N
58461095,COC(CC(O)O)O
20245347,CC[N+]1=C(NCC1)NN
53811112,CC1=CC(=C(C=C1)C(C)C(C)C2=CC=CC=C2)C
65036638,CC(CNC(=O)C1=CC=C(C=C1)CCN)CO
63966669,CSCCNCC1(CCCCC1)O
4778196,C1CNCCC1NC2=CC(=CC=C2)Cl
26191911,C1C[C@H](OC1)CO[C@H]2CCNC2
57228369,CC1=CC(=CC=C1)C2=NC(=C(S2)C)C
54896218,CC1=CC(=NC(=C1C(=O)O)OC2CCCC2)C
22235510,C1=CC(=CC=C1C#N)OCCC(CN)O
4702334,C[N+](=CC1=CC=CC=C1[N+](=O)[O-])[O-]
25138297,C1[C@@H](OS1)[C@@H]2CSO2
28369340,CCCCCOC1=C(C=C(C=C1)C(=O)C)OC
62791860,CC1=CC(=C(C=C1)F)C(C2CCCCC2)N
59628049,CSC1=CC=C(C=C1)C2CC2N
7686,C1=CC(=CC=C1NC(=O)C(=O)O)[N+](=O)[O-]
60205004,C(=C\C(=O)OCl)\C=C/C(=O)OCl
9855725,C1CC2C3=CC(=C(C=C3C(C1)N2)F)F
10943289,CCC1C/C(=C/C2=CC=CC=C2)/S1
64982355,CC1CCC(CC1C)C(=O)C2CCC2
43089519,CN(C)C(CN)C1=CC=C(C=C1)SC
18766914,COC1=CC(=CC(=C1OC)OC)CN=C=S
12637511,CC1=NN=C(O1)C2=CN=C(C=C2)Cl
23559328,CC1=CC2=C(C(=C1C=O)C)C3=CC=CC=C3S2
58083213,C1C2=CC=CC=C2C(=O)/C(=C/Cl)/S1
22019263,CC(C)C(=NC1=CC=CC=C1F)SC
322882,C1CC1C(=O)OC2=CC=CNC2=O
23346565,CC1C=CC2(O1)C(CCCC2(C)O)(C)C
11183429,CCCC1=NN=C(N1C)SCCC#N
63769197,C1CN(CCN1)CCN2C=NC=CC2=O
43649236,C1=CC(=CN=C1)C2=CN=C(N2)CN
58137602,C1C/C(=C/2\C=CC(=O)C(=C2)[N+](=O)[O-])/NC1
62586439,CC1=C(C=C(C=C1)C2=NN=C3N2CCNC3)F
57229307,CC(=CCCCCO)C(=O)OCCO
54945121,COC1=CC=CC=C1CN(CC(=O)O)C2CC2
57538857,CC1=CN(N=C1)C[C@@H](C(=O)O)N
11864324,CC(=O)OC[C@@H]1C[C@H]2CC[C@@H]1C=C2
56980222,C(#N)C1=C(C(=C(C(=C1F)C#N)N)Cl)N
22382014,CC1=CC(=CC(=O)N1C)C(F)(F)F
63228805,CC(CC#N)N(C)C1=NSN=C1Cl
21295035,CCCCSC(C(=O)O)SCCCC
65141081,CCC(C)SCC(=O)C(CC)C(=O)OC
22622833,COCC1(CC2CCC1C2)COC
18787147,CN1C2CCC1C(C2)C3=NC4=CC=CC=C4C=C3
17922090,C1C(C(CN1C(=O)CCC2=CC=CC=C2)O)O
12449876,CC(C)SC#CC=C
21597274,C1C[C@@H]2C[C@@]3(CC(=O)OC3)ON2C1
12032106,C=CCCCCOC=O
20790290,C1CNCC2=CC=CN2C1
43753954,CCNC(C1=CC=C(C=C1)OC)C(=O)O
11769209,C1CC2=C(C3=C(C=CC=N3)C=C2)NC1
54382556,[2H]C([2H])OS(=O)(=O)OC([2H])[2H]
21988734,C1CSC(N1)CC2=CC=CC=C2
20306221,CC1=C(C=CC(=C1)Cl)N(C=N)O
65101843,CC1=CC(=CS1)CCC(C2=CC=CC=C2)O
59691611,CC(C)CN1CCC2=C(CC1)SC=C2
11117984,CC(C)N(C(C)C)C(=O)C1=CN=CC(=C1)C=O
29935323,CC(C)N(C)CCC1=CNC2=CC=CC=C21
24699198,CN(C)CC1=C(C=C(C=C1)C#N)F
54978201,COCC1=NOC(=N1)CNC2=CC=C(C=C2)O
64806622,CC1=CSC(=N1)SCCC(C)(CO)N
62635475,C1=CC2=C(C=CC(=C2)N3C(=CN=N3)C(=O)O)N=C1
63982788,CCC(C)(C)N(C)C1=CC=C(C=C1)C(C)NC
292819,CCN(CC)CCNCC(=O)OCC
206756,C1CCC(CC1)C2CCC(=CC2)CC(=O)O
65236491,CC1=CC(=C(C=C1)C(C)(CC(=O)O)NC)C
143575,C[N+](=C1CCCCC1)[O-]
53404574,CCOC(=O)C1=CC(=C(C(=C1)F)OC)F
64232305,CC1=NN=C(O1)SCC(C)CCl
193672,COC1=C(C2=C(C=C1)C=CN2)OC
14561592,CCC(CCC1=CC=CO1)O
63355339,CCNC(CCC1CCCC1)C2CC2
13849498,CC1=C(OC2=CC=CC(=C12)O)C(=O)C
43348862,CC(C)(C)C1=NC(=NO1)CN2CCCNCC2
24904363,COC(=O)C1=CC(=C(C=C1)C2CCCNC2)F
64315043,CC(C)NCC1=CC=C(C=C1)OCCCC=C
57025357,COC1=C(C=C(C=C1)C=CC(=O)OC#N)OC
54586625,CC(C)CC1=CC=C(C=C1)[C@H]([11CH3])C(=O)O
43307497,CCCC(C)NC(C)C1CCN(CC1)CCC
25248073,CC1=C(SC(=C1)C2CCCN2)C
53342312,CC1(CC(=C)COC1=O)C2=CC=CC=C2
22132648,C1=CC=C(C(=C1)CCCCl)N
53774665,CC12CC1CNC(=C)C2
22326813,COC1=CC2=CC(=CN=C2C=C1)NC(=O)O
12568051,CC1=CC(=NC=C1)C2=CC=CC(=N2)C
11412515,CCCC/C(=C/OCC)/C=O
42580545,CNC(=O)C1=NC(=NO1)C2=CN=CC=C2
11481242,CC1=C(C=C(C=C1)C2OCCO2)SC
64036196,C1=CC(=C(C(=C1)F)C#CCCO)F
60665857,CCC(C)NCC(CN1CCOCC1)O
11183484,CC1=NC(=CC=C1)C(C2=CC=C(C=C2)N)O
10910326,COC(=O)C1=CC=CC(=C1)CCC=C
20596490,COC(=O)C1CCCNN1
11830984,C1C[C@H](CC(=O)C1)SCC2=CC=CC=C2
23130451,C1=CC=C(C(=C1)CC2=CC=C(S2)CN)F
348645,C1=CC=C(C=C1)C=CC(=O)OCCCl
33777472,CCCC1=NC=CC(=N1)C(=O)O
13809896,CC1=C(C2=CC(=NC=C2C(=C1C)C)Cl)C
22001142,C=C1COC2(O1)OCC(O2)C3=CC=CC=C3
54551471,CC1=C(C(=CC=C1)NO)OC
12804449,C1COC2(N1CCO2)C(F)(F)F
43670531,CCCCC(=O)C(CC)C#N
44511634,CC(C)OC1=CC2=C(COC2=O)C(=C1)O
1257602,COC1=C(C=CC(=C1)[N+](=O)[O-])[O-]
57678937,CC(=O)N1C=C(C2=C1C=CC(=C2)OC)O
64802205,CCOC(C)CC(C)(CO)N
52271154,C[C@@H]1CC[C@@H](N1CCN2CCNCC2)C
10857485,CC(C)C(C(=O)OC)NOCC1=CC=CC=C1
22124227,CCON1C(=CC=NN1)NC
6418902,C1=CC=[N+](N=C1)CC[N+]2=CC=CC=N2
59590581,CC(C)C1=C2C(=NC=C1)N(CCO2)C(C)C
64195056,CC(C1=NC=CN=C1)NCC2=CC=C(C=C2)F
20608550,CC1=CC2=C(C=C1)C(=O)C(C2)CC(C)(C)C
64521505,C1CC(CC(=O)C1)CCOC2=CC=CC=C2
11020936,CC1(CC(=O)C2=C(O1)C=C(C=C2OC)OC)O
12201043,[2H]OCCC
63983479,CCC(C)(C)N(C)C(=O)C1=NC=C(C=C1)CN
44268063,COC(=O)C1=CC2=C(C=C1)OC3=CC=CC=C3N2
64753225,CC1CC(CC(C1)(CN)N2CCCC2)C
12175810,C1=C(C=C(N=C1F)F)NN
54113680,CN(C)C=CC(=O)C1=NC2=CC=CC=C2S1
17604054,CCN(CC(=C)C)C(=O)C1CCNCC1
63727462,CCC1=CC=CC=C1CNCC2CCOCC2
43178757,CC1CCCCC1NC(C)C2=CC=C(O2)C
57804779,C1=CC=C(C=C1)CCC2=CC(=NC=N2)CF
15077734,C1CN2C(=CC=N2)N1CCO
3024294,COCCOC(CCl)OCCOC
62606880,CC(C)CC(CCC(C)(C)C)O
63956833,CCN(CC1CC1)CC2=CC=CC=C2C(=O)O
63866149,CC1CC1CN(C)CCN2C=C(N=N2)CNC
62570757,COC1=CC=CC=C1OCCNCC2CC2
59354759,CC(C)(C)C1=CC(=C(C=C1)[N+]#[C-])Cl
57238823,CCCCCC(=O)OCC(=O)C
10536253,CCCCC(C(=O)N(CC)CC)Cl
54490260,CN1CCC=C(C1)CN2C(=O)CCO2
410434,CCOC(=O)CC1C(=O)N=C(S1)N
10954345,C/C(=C(/C)\C(=O)OC)/C1=CC=CC=C1
24974304,CC(=O)CC(C1=CC=CC=C1)(OC)OC
64973746,CONCC1=NC=CC=N1
13210978,COC1=C2C=C(OC2=C(C=C1)[N+](=O)[O-])C(=O)O
3019041,CC=C(C)CSCCO
43834286,C/C(=C(/C(=O)C)\N=O)/NO
64471439,CCN(CC(C)C)CC(C)(C(=O)O)O
22279017,C1C(=[N+]=[N-])C=CC2=C1C(=CC(=O)N2)C(F)(F)F
62747023,C1CCN(C1)C2=NC=CC(=N2)CNC3CC3
9640855,C/C(=N\O)/C1=CC2=C(C=CC(=C2)Cl)OC1=O
135905,C1CSCC(=N[C@H]1C(=O)O)C(=O)O
63962837,CCC(CC)(C1=CC=NN1C)O
10821278,CN1C2=C(C=CC(=C2)N)N=C1Cl
62749711,CCCCN(C)C1=NC=C(S1)CNC
14420042,CCCCCCCC1=CC(=C(C=C1)C)O
249788,CC(=C)C(CCC#N)(CCC#N)C(=O)C
17042719,CC1(CC(CC(N1)(C)C)N=C=S)C
21271817,CN1C(=CCN1)C2=CC=CC=C2N
64310032,CCOC(=O)N1CCC(C2=CC=CC=C21)O
10878220,CN1C(=O)CN(C1=O)CC(OC)OC
20392145,CCCCCCC(C)(C=C)OC(=O)C
50745243,CC(C)C12CN3CC(C1=O)(CN(C2)C3)C
63761193,CC1=NC(=CC=C1)NC2(CCCC2)CN
64401371,CC1COCCN1CC2CC(CCC2=O)(C)C
4680397,CCOC1=C(C=C2C(CC(=O)C2=C1)N)OC
57207058,CC(C)C(CCCC(=O)OC(C)C)C(=O)O
40089790,CC1=C2C=C(NC2=CC=C1)C(=O)NC3CC3
40152160,C[C@@]1(CCCCN1)COC
64450147,CCC1=CC=C(S1)CN2C=CC(=N2)C(=O)O
138047,CN(C)S(=O)(=O)N(C)C
44223705,C1CC(=O)[C@@H]2[C@](C1)(O2)CCC3=CC=CC=C3
64007132,CC1CCCN(CC1)CCCC(C)(C)N
65196557,CC(C1CC1)(C2=NC(=NO2)C3=NN(C=C3)C)N
24272196,CC1=C(C2=CC=CC=C2N1)C(C3=CC=NC=C3)N
10932403,CCOC(=O)C1CCN2C1CCCC2
11321960,COC1=CC=C(C=C1)N=C(C(F)F)Cl
63384942,CC(C)CN1C(=NN=C1Cl)C2=CC=CC=C2
54090097,CCCCC(C)(C)C(=O)CC=O
63730063,CCC1=C(N=CN=C1Cl)N2C=NC=N2
4624458,CC1CCC2(CCC(=O)CC2C1=O)C
49792841,CSC1=CC=CC=C1C2=CN3C=CN=C3C=C2
25601622,CCC(=O)NC1=CC(=C(C=C1)Cl)C#N
3126331,CC(COC)NCC1=C(C=CC(=C1)F)F
53346648,C1CC(CNC1)NC2CC2
64499679,CCC1CCC(C1)NCC2=CSC=N2
23402925,CC(=O)C1CC(=O)OC1(C)C
13815125,C1=COC(=C1)CCC(=O)Cl
65152788,CC1=C(OC(=C1C(=O)N(CC#N)C(C)C)C)C
16773981,CN(C1=CC=CC=C1)C(=O)C2=CC=CC(=C2)CN
54550562,C1=CC=C(C=C1)C2=C3C=NNC3=NC=C2C(=O)O
64748306,CCC1CCC(CC1)SCC(C(=O)O)N
24268819,CC(CC1=CC=CS1)(CO)C2=CC=CS2
64764671,CC(C)N(C)CC1=C(C=CC(=C1)F)C(=S)N
5147657,C1=CC=C(C(=C1)OCC(=O)N2C=CC=N2)Cl
57901963,CC(=O)O[C@H]1CCC(=C1)C(=O)OC
15940055,C1C[C@H]2C(=O)C3=CC=CC=C3[C@]2(C1)O
23239403,C=CCN(CC=C)CC1(CCCCC1)C=NO
57050705,CC(CCC=C)OCC(=CCCO)C
11333196,C1=CC=C(C(=C1)C(=O)O)C(=O)OCC#N
63338340,C1=CC=C(C(=C1)C2=CN(N=C2)CC3=CON=C3)N
65070894,CN1CCCC(CC1)NCC2=CC=C(C=C2)F
24953574,CCC1=C(C(=CC=C1)CC)OCC2=CN=CN2
65277259,CC(CN1C=CN=C1CNC)O
19009916,CCC(C1=CC(=CC=C1)N)N
12924057,C1=CC(=CC(=C1)Cl)S(=O)(=O)NN
52542416,CC(C)(C)C1=CC=C(C=C1)C(=O)OCCOC
65194796,COC1=CC=CC=C1CC2(CCC2)C(=O)O
11413067,COC(=O)C(=C)CNCC1=CC=CC=C1
10465111,C1CN2CCN(C1C2)C3=CC=NC=C3
59531243,CCOOC(=C)SC
20633274,CC1=CC=CC=C1/C=C(\C#N)/[N+]#[C-]
20841434,CC1=C(C(CCC1)(C)C)/C=C(\C)/C(C)C=O
64908146,CC1C(CCC1O)C2=C(C=CC(=C2)C)F
17895438,CCNC1=CC=CC=C1/C=C(\C)/C(=O)O
9603625,CC1=CC=C(C=C1)C(/C=N/O)OCC=C
57678059,CC1=CC(=C(C=C1)OCC(=O)O)C#N
22861502,C1=CC=[12C](C=C1)C=O
