ID,alpha_GFN2(A^3),gap_GFN2(eV),alpha_DFT(A^3),gap_DFT(eV),pi_sys_size
14530764,12.88991260802203,4.2198,12.08863593,11.1716341322775,3
14530920,20.09503869871574,2.4475,21.141208185000004,7.9459965484505,10
14533162,18.510697407626505,4.6537,18.26488794,10.837478323863499,2
14535934,16.314161656133958,2.9422,16.483407869999994,8.641247436478,7
14546131,20.724896628518483,4.0933,20.724808335,9.482079234522999,7
14551114,19.626470787869987,2.3667,21.350840565,7.829259706585997,11
14555307,16.930952509911638,2.6324,16.256042685,8.750637204379,5
14561592,16.691893820814368,4.6449,16.111908075000002,10.2230452494345,5
14562361,21.06423013351997,4.3354,21.34624683,9.7424921894515,6
14565970,17.475205910226528,3.7217,17.12909931,10.227671184893,2
14568549,19.811230745953086,3.7854,18.87412587,10.273930539478,1
14570980,16.35132312165844,3.3451,16.437124755000006,9.712831779746999,6
14576427,22.59680931948266,2.187,24.976532355000003,7.923411098858999,11
14586515,16.1054380074668,3.9696,15.21296847,10.755844168713498,1
14611449,24.979547014483728,1.8318,25.10105715,7.8572874331875004,7
14613217,21.82370819397043,3.5396,22.164277425000005,8.8771701448615,9
14616553,15.902556096487588,3.8388,14.982837165,10.408082667774499,8
14619443,19.219489332138995,3.1894,18.81346881,8.974314789489998,7
14627568,21.491021810562668,8.9384,21.246765300000003,10.986324600086999,1
14633257,20.97031318265307,5.0194,20.384476785000004,11.016801351342998,2
14636867,22.60791546722341,4.4471,22.362894720000003,9.985489857948,6
14638890,19.726723079698093,2.7421,20.397121905,8.7171672007675,13
14666564,12.279616690139596,3.6768,11.544154845,10.128621743311,3
14666622,27.911612695237345,3.2517,28.89958204500001,9.3898326392035,6
14687914,15.905428805300385,3.5989999999999998,15.50350986,9.297041816183,11
14691044,26.971499990881014,3.7316,28.71963606000001,10.5414184545195,3
14691861,19.65360029662577,3.4285,19.664890425000007,9.966986116114,2
14710419,23.39448762028365,4.5904,23.187840615,11.682936057367,3
14713290,18.04449200563264,8.4796,17.694474479999997,10.777613276753499,1
14736566,16.610445131554265,2.6203,16.479011715000002,8.955811047655999,7
14743025,22.657967372597113,3.5912,22.51947687,9.8371878094255,6
14744530,23.8649242885233,9.4106,23.833630845000005,10.7123059526335,1
14745582,14.112960605376301,3.8807,13.188909555,10.399375024558502,3
14761468,13.289942718947053,2.0162,13.528253205,8.661111747564501,10
14761469,13.292118515062725,2.0741,13.371720450000005,8.750637204379,10
14762607,22.95698737508056,4.1614,22.56096867,9.9863061994995,6
14768171,22.812362208753704,9.1529,22.171390305,10.596657566171,1
14805664,13.379298248031445,2.3143,13.186341015,9.046697073723001,5
14807809,26.11795649848296,4.421,26.188586865000005,10.011340673745499,6
14826597,19.84054494190721,2.8643,19.02073023,9.2325508336145,6
14835674,19.39297361917164,3.5537,18.988376505,9.608340061155,9
14839447,22.794707926806367,3.2537,23.225874765000004,8.532674010128499,7
14846058,27.46196649017449,3.8236,28.180884795,9.228469125857,8
14866718,13.029243579169107,4.7535,12.47875764,11.614907594742,3
14879611,27.559757582133003,2.8386,27.914991510000004,9.601537214892499,2
14909839,25.438932215141097,4.2799,26.07428683500001,9.687797305501,6
14910435,22.731617693241585,1.6312,22.902238725,7.368298843839001,10
14914348,23.648150949970184,3.0327,24.18468111,8.67498955394,13
14925306,18.069743421357696,3.5905,17.914529205000004,10.276107450282,5
14927383,19.244020421982537,2.573,19.541007765,8.2687235751435,10
14935367,18.848346497014912,2.3312,19.97059608,8.242872759346,12
14939321,21.290425648754887,2.6474,22.14713736000001,7.983820373669999,13
14948782,19.59020198704624,2.3194,20.301690765,8.253213085665,13
14950125,23.494741690328286,3.7986,23.507821425,10.4363825082265,2
14961139,27.891081851674706,2.4013,30.201239085000005,7.47224633473,13
14965496,20.692527160187264,2.7215,30.992250615,7.3174135537954985,14
14977256,25.721222904645,10.9211,26.161518405,12.0717867497315,1
14983338,21.796064780635945,2.9309,21.710781930000003,8.934586167316999,7
14984401,20.564448743275676,2.6658,21.265387215000004,8.1740279551695,12
14994532,26.110759463425683,2.7757,27.412841940000003,8.3155271574295,7
14995683,26.19812753916244,2.978,28.968339885,7.866267190254001,15
15003279,22.046694324728517,3.8728,21.70208841,9.652966732637,7
15029963,20.001586306918693,3.6684,20.019744105,9.4170440242535,7
15048243,16.665328303069714,2.3827,17.346832470000006,7.882049793582999,14
15049299,21.717378698948174,2.9991,22.121600145,8.264097639685001,14
15053153,24.125866154858308,3.6067,23.81767626,9.402621990177,7
15072502,26.26124177865045,3.4244,26.314642905000003,8.751997773631501,8
15075346,19.07394927340472,3.0216,18.685387575000004,8.9675119432275,13
15077734,15.632198721782775,4.3289,15.061474005,10.24780760983,6
15096964,17.729486429235532,2.7362,18.84211791,7.919873618802501,12
15096970,21.064551101604593,4.3062,20.690528205000003,9.922903672333,6
15110921,16.119970333916967,3.3417,15.719316615000002,9.3283349089905,7
15120462,15.33263769691846,2.3839,14.41958598,8.945470721337003,5
15121403,20.611259552644338,1.4387,22.766797635,7.159315406655001,15
15144432,14.15630507797879,3.2154,13.86181764,9.9188219645755,6
15146980,22.175436312777208,10.4898,21.983096565,11.8448437984145,1
15147637,16.662551025210973,2.4354,17.121690060000002,8.483693517038501,12
15147727,18.189787411408588,3.5309,17.85441549,9.9046720443495,2
15148223,23.218646307233442,1.8821,26.084956155,7.4934712150689995,16
15158290,19.558750078447247,4.3845,20.406111795000005,6.2605233584535025,3
15164767,19.792102026128546,4.5747,19.407048525,11.2646970691485,3
15166436,17.961404838019945,6.3687,16.677530220000005,12.000765034751005,3
15184779,20.77347646697036,2.9702,20.505395745,9.1618012324845,6
15185467,23.001521474545175,4.122,22.497002145000003,9.747118124910001,6
15186290,17.142729800924073,4.8641,16.906772415,11.213811779105,3
15187788,19.597149627234444,3.5907,19.886427000000005,9.4605822403335,9
15194654,9.044839281190502,2.6808,8.351064465000002,9.855963665110002,2
15205933,18.361994642599456,4.1786,17.541300585000002,11.592050031300001,3
15223360,25.370792439354855,3.4827,25.07171652000001,9.513644441181,6
15252491,12.716846646429314,5.019,12.566433765,11.773277855733,3
15270000,22.66258851281827,3.3409,23.590409865,8.487775224796001,11
15270595,14.601645035331956,2.9136,14.189454675,9.879365456253,8
15271036,20.953544304355603,4.0779,20.99573991,9.4594937849315,7
15274144,27.335363252063647,4.425,28.162806225,9.889977896422499,6
15274163,17.873860570661485,2.7937,18.20383572,8.276342762957501,9
15282147,23.114935828798274,2.4266,23.76477421500001,8.875809575608999,9
15283522,17.236722029624303,4.8205,16.900153485,11.860354287893,3
15308860,9.731920811838592,6.0444,9.314019990000002,11.550144498323002,1
15309626,16.629359428101587,2.3226,17.278914345,9.115269764049,8
15331841,18.61394362336124,4.0998,18.727521510000006,9.5454817616895,7
15332557,20.46916004653648,3.4092,22.485740085000003,8.684241424857001,8
15345744,17.894633251672925,2.9498,18.517740945,8.3840998477555,12
15350898,18.394753095797785,3.8441,17.402895795000006,10.479104382755,3
15350980,18.30715785289864,4.1414,18.34016592,10.092702715044998,5
15352592,19.98383407487719,3.6882,20.295269415,8.940028444327,8
15393664,18.580785812366027,6.1325,19.294230345000006,11.538715716602,2
15421364,24.75135115383129,4.0023,24.685447620000005,9.953380423589,6
15434499,23.796762729584504,3.0274,31.095683745,5.885822586315,13
15445465,26.046592075194635,2.275,26.938748730000004,8.0940264831225,9
15454563,17.10559693504887,4.0679,17.125789845000003,10.744143273141999,3
15458812,18.764412305592565,4.2049,18.808973865,10.7340750606735,3
15471708,24.852682378542198,4.656000000000001,25.295624055,10.3318907896345,2
15512407,20.84044706538464,3.6237,20.927130255,9.839908947930502,5
15512874,23.23018722891707,3.0149,23.548621695,8.7013845974385,9
15517793,16.51143373849839,2.8235,16.37681346,9.2635718125715,5
15530690,22.710337035039892,2.8455,22.905696375000005,9.2679256341795,7
15531541,19.888683486288905,3.135,19.68459903,9.521263628995,6
15534120,9.954129121047195,2.7648,8.351064465000002,8.8575779476255,1
15556692,28.924294268215252,4.4481,29.04890313000001,9.879093342402497,6
15561298,16.472421594114778,2.5014,18.213467745,9.1422090352485,8
15561919,16.14936203047509,2.416,16.998696510000002,7.8942949168554994,9
15564325,21.048069553462298,4.3543,21.48237945,9.8050783750665,6
15565550,27.680374898831825,3.7030000000000003,27.23353809000001,9.9117470044625,6
15575778,10.573914787839774,3.0089,9.815823795,9.5808565622545,2
15580153,24.427232958614244,1.3267,25.98779619,6.9955028686539995,11
15582144,27.41301945000805,2.5076,27.457692600000005,8.544919133401,8
15591815,11.182200876483163,3.8403,10.825852755,10.0635865330415,5
15600496,24.911518821785087,3.1857,24.8703825,10.2769237918335,3
15608148,20.775856017064047,4.2011,20.500653825,10.639651554550001,3
15610163,11.241584417680075,3.7174,10.531557345,10.3101216815945,5
15611176,19.251793895566674,3.9816,19.013765535,10.142227435836,6
15619340,17.373642480073055,2.3529,16.975233885,8.479611809281003,9
15624795,21.180253131430376,3.3357,22.733604195,8.817305097751499,11
15633256,15.704338151111074,3.7647,15.112943595000004,10.4309402312165,3
15635672,25.15363959975616,1.86,25.905454725,8.320153092888,12
15638756,24.64833240162837,3.3775,26.678190105,8.631451337860003,12
15643826,19.467036930606447,2.0972,19.946293740000005,8.1332108775945,12
15647278,15.570490014281225,2.7542,15.75088002,8.650499307395,8
15647685,14.367146878908931,3.6189,14.600519865,9.343845398469,9
15681629,12.946878219285045,4.385,12.069026115000002,9.9661697745625,7
15684251,23.89359121365857,2.1974,23.65225240500001,9.108466917786501,6
15688516,13.222987383558044,2.7401,13.079252655,8.952817795300499,8
15697934,13.424924024264033,3.5412,12.45652989,10.0608653945365,2
15706792,16.678557641353628,1.864,16.410056295,7.824089543426501,14
15707893,10.860399401042214,4.1357,9.968157975,11.079931764659,5
15724666,14.598331477003105,3.7562,15.091407375000005,9.929978632445998,5
15726474,24.91673388632904,3.6126,25.78478274,9.164794484840002,4
15729018,25.313033002593546,2.9055,26.80953141,8.297567643296501,10
15729810,19.85449490244206,3.5326,24.898883415,5.571803202838,10
15732771,19.880919348341585,2.5295,19.231399905000004,9.311191736409,2
15733175,21.29566294100553,3.0775,21.72046335,8.872272095552502,15
15743031,20.337872689702195,2.6633,21.90445972500001,8.461652295148001,13
15764393,17.23551180508731,0.1279,17.3554272,13.7017487142265,3
15766658,17.363840209606828,0.9840000000000001,20.749011885,6.123377977801501,7
15778651,17.50882916939986,9.99,17.290522170000006,11.297622845059,1
15783352,21.87497758493198,1.5793,22.146692805,7.704631563056999,6
15801244,19.330906897407644,3.7239999999999998,19.593860415000005,8.989008937417001,9
15806135,22.84254491530062,2.6944,25.363295205000004,8.215661374296001,14
15820906,22.349069525444694,9.0844,22.280355675,10.630671797483501,1
15849054,9.803184914077383,3.0647,9.20159697,10.060593280686001,2
15852213,23.668040005548285,3.8989999999999996,23.296015665,10.1735205286435,6
15919095,15.411168481028822,4.0727,14.729786580000004,9.6505177079825,8
15922632,18.867126093659685,4.3028,18.63930204,9.8573242343625,6
15926108,16.678540155557698,3.7118,15.075057630000002,10.5452280484265,3
15937455,27.65189112999969,3.9991,28.740628935000004,9.443983295453,8
15939358,12.179472128596585,3.5471,12.19206906,10.453253566957502,5
15939466,19.600925521862475,3.9461,19.910581155000006,9.4845282591775,4
15940055,19.75355710813959,2.8379,19.84849164,9.003703085343998,8
15965753,20.72699833227852,3.9596,20.354889180000004,9.264388154122999,7
15971363,23.320086447707137,0.9892,30.87888909,5.7301734638290025,15
15977367,13.359146609144965,3.8013,12.92311506,10.342231115953501,4
15984489,23.441843453020386,2.9521,24.044498100000002,8.4706320522145,7
16059123,23.13595286639861,8.4722,23.469095745,10.450804542302999,1
16061603,23.595611023294147,2.6095,25.08436164,8.2627370704325,11
16079709,23.701636591473584,3.5394,23.841830415000004,9.728614383076,5
16079721,17.946997579466093,9.9658,17.680495695,11.868517703408001,1
16094480,19.48396940482516,3.5541,18.82068048,9.613510224314501,10
16095481,19.285628910692424,5.06,18.740463,11.25462885668,2
16099886,21.863534316973077,3.4927,21.968080485,8.922613157895,9
16105648,24.924217510617915,3.5705,25.262430615000003,9.429833375227,7
16107945,23.34786055995697,3.5302,24.200438115,8.8042436329275,8
16110843,22.89522532108295,2.9826,23.858921085,8.569953607647001,13
16125943,22.84550060755173,2.7254,24.52471629,8.389270010915,12
16212193,17.97883343465201,3.8632,17.853872145000004,9.556094201859,7
16217408,10.929310478250644,4.4222,10.111057710000004,11.160749578257501,3
16227662,20.23179125588661,3.9551,19.878918960000004,10.575976913533,3
16244366,19.339554957157734,3.63,20.086081590000006,9.085065126643501,7
16394862,21.063269748406192,3.6915,21.461485365,9.6673887667135,8
16394985,19.874280376906977,3.3939999999999997,20.156667045,9.2086048147705,9
16414610,22.45646432035632,3.4456,22.625824305,9.276905391246,12
16447307,22.64374845681129,1.8862,24.00804459,7.6213647248040015,14
16461925,24.135772895545987,3.2748,24.15035158500001,9.4518745971175,6
16486025,21.484807536510587,2.5035,22.550348745,8.354983665752004,14
16495005,22.58050781576457,3.9343,22.14190149,10.2671276932155,5
16495060,26.650212420018768,3.6763,26.833883145,9.701947225727,6
16495101,21.619329172853185,3.0852,21.83051541,9.562080706569999,5
16495182,25.429800480493398,2.6934,27.884909955,7.8828661351345,12
16639560,21.894514257266664,3.1667,21.34683957,9.015403980915499,8
16641299,19.744082029515862,3.5686,20.186155860000003,8.78927737115,8
16643271,19.43630801521376,2.887,19.823497770000003,8.934041939616002,6
16643607,24.845958200898608,3.5295,24.82335846,9.614054452015502,7
16659220,17.740513594525172,2.7197,19.843601535,7.925315895812499,12
16664509,23.155263260679174,2.4819999999999998,24.35924304000001,8.3438269978815,10
16686488,16.24062425223948,3.1541,16.359377025000004,9.594190140929001,5
16731692,20.060996965917766,3.3287,19.84612068,9.875555862346,7
16732294,17.556431136942027,1.9351,18.40586127,8.808325340685,11
16732524,21.361264757241734,3.6471,20.32139937,10.404000960017001,3
16736248,18.942245665716463,3.3428,19.141402215000006,8.926150637951501,11
16739614,12.958683206124167,3.5541,11.618840085000002,10.053518320573,5
16744588,20.340874022844392,4.0615,20.571535650000005,9.523984767499998,7
16750601,19.677727286761662,1.8259999999999998,20.931081855000006,6.762573412626001,11
16752423,18.62641188496804,3.57,18.768963915,9.6292928276435,6
16756562,19.28845538587531,1.8498,21.253729995,8.011303872570501,11
16767492,25.6930655867318,3.3657,26.281251885,8.853496239867999,9
16767861,24.266741803435732,3.028,25.23343575,8.727779640937001,12
16769144,18.887279066208567,4.0586,18.785560635000003,9.7920169102425,6
16769395,27.59728224838482,3.2702,27.89513472,9.387383614549,6
16769673,23.988645630369234,4.1992,24.365170440000004,9.769975688352,6
16770244,25.708163237855487,4.1986,26.154306735,9.764533411342,6
16773981,27.46591650183827,3.1335,28.41378222,8.6311792240095,15
16774294,25.461284396990038,3.1293,25.739734500000004,9.4164997965525,7
16775881,23.290345331599823,3.3843,24.24321418500001,8.8739047786555,10
16776187,22.843769810124034,3.5924,22.42019292,9.4072479256355,10
16777110,20.764929617378076,3.793,19.98175935,10.032565554084501,6
16777501,22.465564343475805,1.8707,23.00700552,7.281222411679,11
16780286,21.721327821503678,3.7404,22.299323355,9.427112236722,7
16780632,19.465174100600983,3.1551,19.385709885,8.834176156482503,9
16781557,16.247344577080575,4.3309,15.73092444,10.3030467214815,3
16781789,18.056514823997336,4.5221,17.294374980000004,10.8244168590395,3
16783052,19.955141365602163,3.9668,20.18892198,9.353641497086999,8
16784231,23.26386931742077,3.5626,24.134643975000003,8.7955359897115,10
16785646,22.218870585314736,3.7745,21.82162431,9.7882073163355,9
16785672,23.285532143992853,2.6895,21.961856715,8.818665667004,6
16786703,15.625106749685798,9.1997,15.160066425,10.553663577792,1
16793006,18.039770099807814,2.0381,18.385955085000006,8.764242896904,14
16793385,21.012878500043666,9.1975,20.721548265,10.995304357153499,1
16793448,25.56030112469552,3.3995,25.98898167000001,9.6385446985605,8
16794552,17.14394061819991,3.0786,16.18259232,9.619768842876,7
16956614,25.370676114356517,3.1139,26.929907025,8.817577211602,16
17042719,21.756525987788454,3.0886,22.518933525,9.7375941401425,3
17121688,24.968695892631093,3.1060000000000003,26.706839205,8.6017909281555,15
17170098,24.093615382480827,3.3834,24.769666095000005,9.5073858226195,7
17370145,20.603869136538844,2.4959,23.713205835,7.669256762492,12
17389899,20.571803743235165,3.7973,19.928066985,10.6366583021945,3
17604054,23.614984544261716,3.9011,23.034913695000004,10.269576717869999,3
17605873,25.269852570466426,3.3609,25.08801687,8.797440786665002,8
17608946,19.902653007205654,3.4914,19.92021318,9.535413549220998,7
17609133,21.02404258800652,3.6309,20.56580583,10.0287559601775,6
17609645,24.552471267349514,3.5417,24.656600940000004,8.9533620230015,8
17609676,20.64866359654117,3.2603,21.12752577,8.534578807082,8
17609690,24.559012436874674,3.3106,25.01026914,8.660295406013,8
17620899,20.18094893326296,4.0086,19.67847405,9.5073858226195,8
17747944,23.677783891238263,9.9958,23.76556453500001,12.2219935952075,1
17749912,20.802822226267992,4.1593,20.931674595,9.651334049534,8
17759584,21.73702739892457,2.8602,21.46963554,9.168876192597503,6
17761806,18.79277456296145,3.1507,18.637029870000006,9.066833498660001,12
17767681,23.44804172312366,2.614,23.39278047,8.4711762799155,10
17769644,13.45513266313542,4.1288,13.30078923,11.186328280204501,3
17774511,18.15063804798234,3.3906,19.019297775,9.185475137477999,7
17776502,17.644523687732214,10.5705,17.458020615000002,11.491912134316001,1
17776522,17.639571799235497,10.1658,17.268738975,11.4872861988575,1
17777677,16.142832863911536,2.9773,16.33324707,9.498133951702501,3
17784544,21.810652972722263,2.9061,21.770796855,9.4072479256355,2
17786929,18.689323259586306,2.7285,19.19845344,8.267907233592002,14
17787399,6.821998817045146,10.728,6.160050450000001,12.978470099597494,1
17787615,10.73482382390408,2.2032,10.397696895,9.4306497167785,8
17799057,25.08107784400073,2.0126,26.00221953,8.318792523635501,17
17802347,17.028171016145784,3.1732,16.311068715000005,9.092956428308,6
17803282,23.73225762839645,3.8648,23.47240521,10.4445459237415,3
17804432,26.25002775243989,4.4755,26.699825115,9.9830408332935,6
17805890,19.519338872636162,2.0439,19.30494906,8.535123034783,5
17814090,26.26838442991869,4.0028,27.050480220000004,9.4007171932235,7
17827932,17.894928139248364,3.3879,17.52178956,9.928345949342999,3
17830655,23.1177522274208,2.8332,22.64928693,9.458133215679,6
17833628,16.843196338416053,3.272,17.334681300000003,9.079894963484,9
17840047,11.512429320084982,4.0932,10.808119950000002,10.479104382755,3
17841339,21.376233635851325,8.662,20.372029245000004,10.516656094124,1
17859298,21.018218780668644,3.6011,21.09650571,9.08316032969,7
17859950,5.473839653437879,4.0298,4.483139595,10.009980104493,1
17862321,14.3090995192536,3.5854,13.707902820000005,10.0771922255665,7
17863083,10.881047014157335,9.9336,10.595622660000002,11.482116035697999,1
17866013,23.76704339662975,3.0902,24.551192010000005,9.142481149099,7
17867521,13.130865690468251,2.7439999999999998,12.63939018,9.264116040272501,10
17868745,8.13397483059178,3.7603,7.45795347,10.492982189130501,2
17877963,21.14782187007456,3.3572,21.561510240000004,8.977580155696002,13
17879700,19.160648443354773,2.863,18.97923843,9.078262280381,7
17883642,21.122829333040094,10.561,20.5038645,11.785795092855999,1
17888908,14.500372936320849,4.9516,14.083946955000002,11.778448018892501,4
17895438,22.568999346532703,2.3506,24.017972985,7.8578316608884995,12
17901667,16.743209741775264,3.6428,17.13077874,8.8831566495725,9
17902938,23.986478725336237,3.6022,24.79540089,9.2739121388905,12
17904870,6.611675218050334,3.2047,5.673559095,10.274474767179,2
17907603,12.062904848241658,3.5645,11.723853855000005,10.648903425467,2
17922090,24.323120158687964,4.5591,23.98833598500001,10.210800126161999,6
17931639,23.965444350124677,2.7428,26.628844500000003,7.806946370845,16
17935712,26.387165145305943,3.2144,27.236847555,8.786828346495499,8
17936880,17.818462605459054,3.2378,16.950240015000002,9.2140470917805,10
17956153,17.589368449086866,3.665,17.82823614,9.092956428308,7
17959923,22.158556147761573,2.8836,23.34575643,8.464373433653,14
17964964,18.25111380235505,3.5878,23.963934855,9.102208299225,8
17968132,20.48606658843072,3.0869,21.408039975,8.502469372723,11
17969347,25.8842043038965,4.0743,26.00226892500001,9.6891578747535,9
17973445,16.026461483744914,1.3146,15.66927948,7.9024583323705,12
17976563,17.891869014068774,4.4753,17.481236265,11.5308244149375,3
17978076,17.682534251652307,2.9484,16.444138844999998,9.420037276609,9
17982603,22.295064348343555,2.4649,23.43427227,8.153619416382,12
17991081,20.37402961106893,2.9279,19.72796784,9.583305586908999,5
17993398,21.796637069990894,3.1374,21.7792434,8.7503650905285,7
17994395,14.001401079154249,4.4538,12.888192795,11.457353675302501,3
17995877,20.80934842913732,3.1858,21.277785360000006,8.594443854191999,10
17998706,11.471899319703764,10.2969,11.197550130000002,11.6570852415695,1
18000096,26.31141638096509,10.270999999999999,27.22049781,11.6516429645595,1
18001020,23.891586867253853,3.2711,23.980531575,9.4034383317285,9
18001739,20.061832875874074,9.6494,20.068595760000004,11.002651431117,1
18006987,22.488408350381466,3.115,22.512018225,8.9321371426625,8
18008446,23.592130164426266,3.1565,25.21930878,8.600430358903001,10
18070472,24.482673601013516,3.4274,24.443659095,9.63827258471,8
18071560,23.708279860264817,4.1032,23.429480955,10.7433269315905,3
18071815,23.91419644594627,2.6645,24.937905465000004,8.597709220398,9
18072318,24.954543808150053,3.4757,25.540820835,9.3860230452965,7
18105698,19.052115145306406,3.3332,18.876842595,9.403710445579,10
18172020,16.51858972639064,4.4375,16.09101399,10.0260348216725,6
18172376,19.051218331433766,2.3632,18.700206075,9.062479677052,5
18177505,16.638006746928124,3.4326,15.71343861,10.877206946036502,3
18179917,19.374635761151183,9.1919,19.024187880000003,10.841832145471498,1
18183765,23.926589577904448,7.5894,23.16991023,9.8997739950405,1
18184424,21.981771639024096,2.7716,22.753559775,8.451584082679501,13
18185995,18.764129420978733,2.2113,19.11675411,8.085046726056,5
18188079,20.609619444259923,2.9749,20.67091839,8.895401772845,9
18316201,19.579120289782857,2.6653,23.11661302500001,8.081237132149,11
18320276,20.01933498252711,2.8607,19.687513335000006,9.260578560216,4
18320324,22.04271586160017,2.2137,22.36082013,8.6458733719365,6
18323307,24.914617067728447,8.8977,24.70199494500001,11.785795092855999,1
18324819,13.568339706977445,4.0508,13.36045839,10.430396003515499,1
18325569,18.23999624439153,2.9385,18.975830175,8.849686645961,8
18328663,23.932620992022823,11.5023,24.058872045,12.597782822748,1
18328677,17.5321906373173,4.9019,17.438954145,10.7770690490525,2
18332314,19.370795554358455,3.2534,18.81583977,9.417860365805003,8
18334332,21.124911476418248,3.0905,22.350595365000004,8.489952135600001,11
18335155,20.10227470635208,3.989,20.558396580000004,9.4823513483735,8
18338727,19.695848795103654,4.4218,19.322978235,10.6366583021945,3
18345265,19.513294714632625,2.2618,20.633427585000003,7.8396000329049995,12
18347588,25.305335251396862,3.7419,25.531139415000005,9.410241177991,7
18353855,25.238338276103978,3.9443,25.91340732,9.361260684901,8
18354851,19.694781865182463,2.2962,21.210953925000005,7.944908093048501,14
18354997,21.0140064820659,2.8976,21.87279753,8.394712287925,15
18355640,15.275910514855887,4.1619,14.635096365000004,9.617591932072001,7
18356492,19.2375321543993,4.3042,19.046069865,10.0080753075395,8
18360909,13.724591593935756,3.5316,12.666804405,10.2252221602385,3
18361867,19.124414021384037,2.226,18.833276205000004,9.1422090352485,6
18362776,22.979529677914066,1.9841,23.319824055,8.054025747099,11
18364356,22.04648004963601,2.9908,23.27344215,8.214845032744499,13
18368534,21.151974598423365,3.2495,21.74229594,9.0583979692945,4
18368872,24.012982005502163,4.3045,23.66297112,9.991476362659,6
18371107,19.76893393925932,3.5097,19.152417300000003,10.359102174684502,3
18372010,14.511539247054367,2.7845,13.967522940000006,9.9699793684695,2
18377886,20.12420648817513,3.7110000000000003,19.704752190000004,10.573255775028,2
18377887,23.865915940611163,2.3177,23.728518285000003,9.378131743632,3
18380381,18.689065121819265,4.6772,17.98985658,11.756678910852498,3
18398270,19.15086795604111,4.5421,19.218409020000006,10.707135789474002,2
18401507,19.742177855975964,1.7837,20.789466390000005,7.148975080336,11
18403042,14.638342830894851,2.0016,14.339220315000002,8.044773876182,4
18405287,23.438693194243363,3.9992,23.526492735,9.655143643441,7
18406119,23.313044413857856,9.4682,23.56793514,10.929180691482001,1
18406837,14.676022498354664,2.0197,14.57320443,7.621636838654499,10
18414310,15.968533560966875,3.3778,15.56446329,9.8257590277045,6
18415737,21.420822119104976,2.6430000000000002,21.66375789000001,8.139741610006501,9
18417250,24.708693961919703,2.6817,27.17297982,8.134027219146,16
18419765,27.116780281816425,2.9384,26.932870725,8.777032247877502,8
18421800,18.767525518191768,3.5134,18.36595011,9.301939865492,7
18422076,17.988040002578906,2.5059,17.995586400000004,8.670635732332,14
18428557,15.47735444139688,4.2773,15.275107380000005,11.471231481678,3
18430450,12.280994807954464,4.5048,11.418987915000002,11.4633401800135,3
18431924,22.32907214684265,3.6798,22.33913572500001,10.3732520949105,5
18434562,19.6445359860217,2.5637,19.018507455,9.4660245173435,3
18435055,21.024313173289308,3.5557,20.478673050000005,9.8878009856185,6
18442053,16.935629071214812,4.4762,15.808573380000002,11.037209890130502,1
18442741,17.87150013639556,2.1897,17.29951206,8.7710457431665,5
18442763,12.822734402827265,3.4036,12.02590428,9.25731319401,8
18444226,21.950461543193782,3.1382,22.87739304,8.541653767195,10
18444704,19.446678425863016,3.806,19.21811265,9.334593527552,8
18445624,12.685633018846051,3.4372,12.07638597,9.073908458773,4
18452816,18.25209137689534,3.4431,18.736560795000006,8.626553288551001,8
18462851,17.88247306608087,4.587,17.577852885000002,11.9041646178235,3
18465603,18.45121813910611,3.3773,23.189371860000005,9.688341533202,9
18467768,17.830526026434647,3.6663,18.35666385,9.098942933019,9
18469773,10.971584760868291,3.84,10.95926865,10.226582729491,5
18471186,13.60079882705899,2.9885,12.849170745,9.502759887161,6
18474493,13.719096904841628,2.5672,13.123016625,9.731879749282,2
18475131,12.534980735757456,11.1013,12.199675890000002,12.479685411631,1
18503881,21.547850054598328,2.2055,23.31779886,7.4681646269725,10
18506025,20.780961128552228,2.7276,20.77820433,9.178400177365,9
18511300,23.425436145418445,2.7867,24.295276515,8.530497099324501,10
18517926,24.030379335160145,2.6663,24.374506095,8.9620696662175,8
18521249,20.503800741937443,2.8064,20.811842325000004,9.2880620591165,7
18524876,18.23246860924341,3.9982,18.374001495,9.364798164957499,7
18525962,17.273446794804652,3.4954,17.658959475000003,9.490242650038,6
18538321,13.755278573055143,3.2666,12.638945625000002,10.020320430812,2
18539812,18.16004792533311,3.8663,32.61769188000001,9.84507911109,7
18541952,11.66650407726522,10.9186,10.97408715,11.5580357999875,1
18609854,24.23735040324704,2.5591,23.33049337500001,9.092956428308,8
18612635,16.1988318663029,2.9078,19.220236635000006,8.55525945972,8
18621696,17.842533433589374,4.8124,17.81736924,10.8255053144415,2
18622362,19.108220988874606,3.4531,18.912999735,8.919619905539502,12
18623165,25.08661684032353,3.5155,25.45872634500001,9.0823439881385,7
18624825,16.821926349513568,4.535,16.72534458,10.123179466301002,6
18624829,21.512837415572076,4.0509,22.051459245,10.698700260108499,3
18640047,14.982635781813338,3.9162,14.505483885000002,9.643170634019,1
18649420,13.842269666886413,3.5066,13.654358640000002,9.021662599477,8
18653712,17.076155300243045,3.2304,17.59489416,8.396344971028,10
18661302,21.220055841248648,4.2759,21.029624880000004,9.9852177440975,6
18674532,19.09481694081609,3.1158,19.226213430000005,9.156358955474499,9
18681284,14.758145131681655,4.8306,14.449025400000002,10.539513657566,4
18681837,17.057221887867964,3.6173,16.01939124,10.6878157060885,3
18682324,20.87717983253939,3.7111,20.539675875000004,10.024402138569501,5
